날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무가격,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2014-06-10,4,47.5,21,25.4,18,77,31,2,7.6,368.3932408,631.67,0,0,0,0,21030,2191.01,1863.04,1672.69,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-11,4.8,49.5,20.4,25.2,17.6,78,30,2,8.5,331.0808074,716.09,0,0,0,0,21030,2186.36,1862.34,1671.7,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-12,7.2,78.5,19.4,24.3,16,79,27,1.7,9.7,322.308298,576.55,0,0,0,0,21030,2186.06,1861.66,1670.91,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-13,1,9.5,20.3,25.4,16.3,78,33,1.9,8.4,301.9334433,541.91,0,0,0,0,21030,2185.88,1861.04,1670.28,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-14,0,0.1,22.1,28.2,16.7,70,21,1.9,7.6,309.5991339,587.43,0,0,0,0,21030,2186.16,1860.63,1669.51,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-16,0,3.6,23.3,29.6,17.4,63,22,1.8,7.6,324.368692,704.96,0,0,0,0,21030,2186.37,1860.12,1669.01,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-17,1.9,84,22,26.1,19.2,74,28,1.7,11.7,346.018372,565.97,0,0,0,0,21030,2186.77,1859.85,1668.6,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-18,0.3,9,22.5,28.3,17.9,71,25,1.8,9.9,325.0654033,614.65,0,0,0,0,21030,2186.03,1859.62,1668.26,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-19,0.3,7.5,22.6,27.9,18,74,27,1.8,10.5,292.5692824,635.15,0,0,0,0,21030,2188.61,1859.28,1667.83,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-20,1.4,15.5,22.2,26.7,18.3,76,34,1.9,11.1,313.4858972,450.48,0,0,0,0,21030,2187.79,1859.11,1667.59,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-21,2.3,46,21.3,24.3,19.2,79,41,2.1,8.7,363.2653288,404.24,0,0,0,0,21030,2189.12,1859,1667.35,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-23,12.4,61,21.1,26,18.3,83,39,1.6,7.7,356.8409547,634.38,0,0,0,0,21030,2188.67,1858.95,1667.22,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-24,2.5,33,21.8,27,18,80,33,1.7,7.7,333.7593668,649.1,0,0,0,0,21030,2191.88,1859.29,1667.4,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-25,0,30,22.8,28.4,18,75,30,1.5,6.2,351.9107954,554.05,0,0,0,0,21030,2193.23,1859.25,1667.32,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-26,0,0.4,23.7,29.3,19,72,25,1.5,7.1,336.2313784,612.94,0,0,0,0,21030,2193.33,1859.25,1667.37,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-27,0,0.3,24,29.9,18.8,70,25,1.7,10.9,311.5805853,617.59,0,0,0,0,21030,2193.83,1859.25,1667.29,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-28,0.8,17,24,29.3,19.9,69,25,2.2,9.8,331.61106,413.02,0,0,0,0,21030,2194.12,1859.25,1667.12,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-30,1.7,29,23.7,29.5,19.4,75,31,1.6,7.1,352.0424787,621.47,0,0,0,0,21030,2193.01,1859.23,1667.24,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-07-01,1.5,60.5,24.6,31.1,19.5,73,23,1.6,7,348.903425,617.47,0,0,0,0,21030,2193.86,1859.21,1666.85,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-02,7.7,37.4,23.1,27.5,20.1,81,34,1.7,14.1,371.4387939,501.98,0,0,0,0,21030,2194.71,1859.27,1666.7,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-03,25.8,59.5,21.3,23.5,19.5,90,49,1.8,10.4,418.0273809,540.01,0,0,0,0,21030,2195.33,1859.29,1666.46,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-04,0.9,12.5,23.6,28.7,20.2,78,28,1.6,10.2,565.3338885,307.41,0,0,0,0,21030,2195.92,1859.36,1666.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-05,0.8,40.6,23.1,27.3,19.5,78,30,1.5,13.5,369.7184356,740.19,0,0,0,0,21030,2195.95,1859.35,1666.1,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-07,0.9,9,23.3,28,19,81,22,1.6,9.1,330.196355,862.11,0,0,0,0,21030,2194.83,1859.11,1665.75,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-08,4.2,38.5,25,29.1,21.5,83,41,1.5,8.6,304.8860052,676.38,0,0,0,0,21030,2194.5,1858.67,1665.06,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-09,7.2,65,26.1,30.4,23.4,85,44,2.3,18.7,313.9700125,617.59,0,0,0,0,21030,2194.4,1858.5,1664.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-10,0,6,26.9,32,23.2,72,25,2.4,16.4,311.9739892,562.54,0,0,0,0,21030,2194.34,1858.3,1664.12,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-11,0,0,26.5,32.4,21.5,60,21,2.3,9.3,270.6768983,543.8,0,0,0,0,21030,2193.9,1858.02,1663.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-12,0.9,41,24.7,29.2,20.8,72,27,1.5,10.4,282.7618896,350.64,0,0,0,0,21030,2194.53,1857.83,1663.05,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-14,0,0.5,25.6,31.1,21.3,71,22,1.9,7.8,330.1471189,587.69,0,0,0,0,21030,2195.14,1857.36,1662.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-15,2,53,24.4,28.5,21.3,79,28,1.4,7.5,284.2919996,673.22,0,0,0,0,21030,2193.74,1857,1661.98,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-16,2.4,26.5,25.2,29.9,21.5,76,30,1.5,8.1,292.5070214,602.87,0,0,0,0,21030,2192.29,1856.66,1661.49,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-17,7.7,77,24.3,27.6,21.7,84,38,1.7,10.6,287.9098143,599.19,0,0,0,0,21030,2191.44,1856.3,1660.88,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-18,18.6,180,24.6,29,21.8,85,33,1.8,8.1,327.6271128,526.54,0,0,0,0,21030,2191.49,1856.08,1660.39,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-19,9.2,102,25.9,31,22.5,81,41,1.7,8,457.9971362,241.63,0,0,0,0,21030,2191.76,1855.86,1659.97,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-21,0,0,26.7,31.7,22.4,77,32,1.8,9.2,363.5374446,697.72,0,0,0,0,21030,2191.73,1855.74,1659.71,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-22,2.1,26,26.6,30.6,23.3,75,36,2.5,14,363.0029087,565.19,0,0,0,0,21030,2191.83,1855.47,1659.31,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-23,10.7,55.3,26.1,29.7,23.2,80,37,2.2,9,418.0780412,693.45,0,0,0,0,21030,2190.82,1855.13,1658.93,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-24,11.7,66.1,26.5,31.2,23.1,81,34,1.9,9.3,464.5506206,563.47,0,0,0,0,21030,2190.86,1854.92,1658.32,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-25,8.8,91.5,27.9,32.6,24.2,78,36,3.1,19.5,392.1928271,487.53,0,0,0,0,21030,2189.87,1854.56,1657.95,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-26,1.8,17,25.6,29.5,21.6,73,35,3.8,18,367.4081943,438.21,0,0,0,0,21030,2189.87,1854.28,1657.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-28,3.3,50.5,23.5,28.7,18.8,75,23,1.5,11.2,373.8346219,598.6,0,0,0,0,21030,2190.45,1853.99,1657.09,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-29,2.7,54,24.5,29.4,20.6,79,37,1.6,8.3,359.7669637,649.3,0,0,0,0,21030,2187.29,1853.53,1656.57,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-30,0,5,27.4,33,22.3,74,27,1.6,11.2,390.9701214,565.19,0,0,0,0,21030,2186.9,1853.12,1656.18,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-31,5.5,68.5,27.7,34.2,23.8,76,30,1.7,11.2,374.1155705,614.01,0,0,0,0,21030,2186.73,1852.8,1655.77,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-08-01,2.4,29,27.7,32.5,23.4,73,28,2.4,17.1,396.8050814,426.18,0,0,0,0,21030,2186.43,1851.68,1654.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-02,46,306.5,27,30.6,24,76,37,3.8,20.5,269.0111472,54.18,0,0,0,0,21030,2186.19,1851.26,1653.5,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-04,9.1,75,24.9,27,23.7,92,60,1.9,13.4,442.2466293,670.93,0,0,0,0,21030,2186.38,1850.83,1652.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-05,1.2,18.5,26.9,31.5,23.8,82,44,1.8,8.2,475.1822604,473.22,0,0,0,0,21030,2183.85,1850.28,1652.39,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-06,5.8,40.5,26,29.9,22.9,84,46,1.6,7.8,392.3670893,796.36,0,0,0,0,21030,2183.14,1849.5,1651.6,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-07,17.6,83,23,26,21.2,90,53,1.4,8.8,334.7023205,793.37,0,0,0,0,21030,2183.11,1848.89,1650.86,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-08,3.9,72,23.6,27.4,20.4,78,36,2.6,10.5,344.5158255,431.52,0,0,0,0,21030,2181.92,1848.13,1650.11,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-09,1.9,37.5,24.5,28.4,20.8,69,28,3.2,14.4,307.5141913,668.02,0,0,0,0,21030,2177.33,1847.58,1649.91,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-11,0.4,7.5,23.5,28.7,19.3,76,38,1.9,11.2,340.4560973,583.47,0,0,0,0,21030,2180.37,1847.14,1648.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-12,0,0,24.7,30.4,19.9,74,32,1.7,8.1,283.7239143,869.59,0,0,0,0,21030,2176.62,1846.58,1649.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-13,2.5,15.7,23.1,26.7,20.7,85,44,1.1,10.9,271.7204522,777.77,0,0,0,0,21030,2174.17,1845.23,1647.84,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-14,18.2,73.5,21,22.8,19.5,92,53,1.4,9.1,271.2928246,575.02,0,0,0,0,21030,2176.21,1844.55,1646.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-15,3.6,45.5,23.4,27.8,20.3,85,44,1.4,10.3,330.2859593,564.35,0,0,0,0,21030,2176.12,1843.91,1646.15,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-16,0.2,26.2,24.3,29.4,20.7,81,37,1.4,7.4,301.1362028,465.75,0,0,0,0,21030,2175.51,1843.41,1645.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-18,56.9,267,21.6,23.9,19.8,94,63,1.9,10.9,311.7837658,688.82,0,0,0,0,21030,2174.88,1842.48,1644.83,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-19,12.2,88.5,22.9,26.1,21.1,92,60,1.2,7.6,317.8967111,543.83,0,0,0,0,21030,2174.38,1841.5,1643.72,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-20,13.3,115,23.4,26.3,21.5,91,56,0.9,10.8,397.7397253,534.17,0,0,0,0,21030,2174.07,1840.42,1642.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-21,37.7,126.4,23.8,27.4,21.5,88,49,2.4,15.5,307.2248325,986.29,0,0,0,0,21030,2173.32,1839.21,1641.46,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-22,0.9,15,24.4,29.5,20.4,78,35,1.8,10.2,327.0302148,402.72,0,0,0,0,21030,2171.61,1837.81,1640.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-23,0,1,24.5,29.8,20.6,77,30,1.5,7.6,228.406094,781.03,0,0,0,0,21030,2170.83,1836.63,1639.26,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-25,40.1,246.5,23.4,25.8,21.9,91,47,1.7,18.4,279.8246315,943.1,0,0,0,0,21030,2168.94,1835.33,1637.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-26,5.6,55.5,24.2,28.6,21.3,82,43,1.8,10.3,356.1684311,502.89,0,0,0,0,21030,2167.12,1833.72,1636.61,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-27,1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,461.5100379,578.86,0,0,0,0,21030,2166.55,1832.54,1635.31,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-28,1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,291.839698,1042.13,0,0,0,0,21030,2166.57,1831.21,1634.22,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-29,4.1,40.5,22.1,27.2,18.4,79,33,1.6,10.4,275.0724724,1080.27,0,0,0,0,21030,2166.36,1830.07,1633.28,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-30,0,1,21.9,27.5,17.3,75,26,1.6,6.9,261.8290629,778.85,0,0,0,0,21030,2166.51,1829.08,1632.35,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-31,0,1,21,26.2,16.8,76,25,1.3,6.3,861.8721461,0.88,0,0,0,0,21030,2166.81,1828.67,1631.73,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-09-01,0.1,1.5,22.2,28.3,16.8,74,30,1.6,8.4,303.1922258,930.41,0,0,0,0,21030,2167.05,1826.99,1630.38,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-02,7,36.5,21.4,25.4,18.1,81,40,2,14,323.3928358,885.57,0,0,0,0,21030,2167.44,1825.72,1629.14,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-03,31.7,138,21.5,24.4,19,92,63,2,14.5,492.4288174,807.43,0,0,0,0,21030,2167.3,1824.81,1628.07,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-04,0.4,5.2,22.8,28.1,18.6,78,35,1.7,8.9,542.2963019,704.03,0,0,0,0,21030,2165.92,1823.95,1627.27,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-05,0,0.1,23,29.7,17.7,76,25,1.4,8.2,436.4112255,1164.7,0,0,0,0,21030,2165.61,1822.88,1626.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-06,0.6,12.5,22.6,28.8,18.7,78,28,1.3,7.5,369.2283396,954.25,0,0,0,0,21030,2163.64,1822.01,1625.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-07,0,0,22.9,29.4,17.7,80,25,1.3,7.6,294.9522888,28.92,0,0,0,0,21030,2164.01,1821.46,1624.76,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-11,0,0,21.5,28.2,15.8,73,19,1.4,7,443.8066537,927.79,0,0,0,0,21030,2162.53,1819.61,1623.46,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-12,0.3,26,20.9,25,17.5,80,33,1.2,6.7,449.7791732,699.1,0,0,0,0,21030,2160.65,1818.49,1622.45,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-13,0.2,7,21.5,27.3,16.8,71,29,1.9,11.1,375.7445875,766.2,0,0,0,0,21030,2159.52,1817.51,1621.42,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-15,0.1,4.5,21.7,27.6,17.7,73,27,1.3,8.5,325.7254445,960.17,0,0,0,0,21030,2159.61,1816.09,1620.34,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-16,0,0,21.3,27.1,16.4,67,13,1.5,9.6,320.8983669,789.9,0,0,0,0,21030,2158.35,1814.82,1619.03,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-17,2.4,44,20,24.3,17.1,75,20,1.3,8.9,349.9613536,532.52,0,0,0,0,21030,2157.18,1813.37,1617.59,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-18,0.1,5.7,19.5,24.9,15.3,71,21,1.6,7.5,381.5783414,510.69,0,0,0,0,21030,2155.9,1812.1,1616.37,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-19,0,18,18.6,25.1,13.5,70,16,1.5,7.3,431.1795822,477.15,0,0,0,0,21030,2156.34,1810.92,1615.25,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-20,0,5.6,19.1,26.6,12.7,68,18,1.5,7.6,460.2714709,504.03,0,0,0,0,21030,2156.76,1809.86,1613.98,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-22,0,0,20,27.4,13.4,70,22,1.7,10.1,507.4572692,681.01,0,0,0,0,21030,2156.56,1808.64,1612.86,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-23,8.2,93.5,20.6,26.5,15.1,73,25,1.9,11,562.9209374,639.24,0,0,0,0,21030,2156.82,1807.4,1611.62,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-24,61.6,179.5,19.2,21.7,17.1,92,2,2.1,21.9,576.5299615,785.34,0,0,0,0,21030,2156.83,1806.22,1610.24,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-25,0.3,16.5,20.2,26.2,16,80,32,1.4,14.2,540.352714,531.25,0,0,0,0,21030,2157.55,1805.04,1609.2,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-26,0.4,26,19.9,25,16.1,78,33,1.6,7.7,532.9022326,522.26,0,0,0,0,21030,2156.02,1803.73,1607.93,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-27,0.1,4,20.2,26.3,15.1,79,23,1.4,7.8,455.2095795,661.21,0,0,0,0,21030,2156.47,1802.81,1607.06,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-29,4.9,21,19.9,22.1,18,90,46,1.1,8.2,410.4555891,947.36,0,0,0,0,21030,2155.57,1801.95,1606.17,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-30,1.1,35.2,18.6,23.2,15.6,80,30,2,11.7,478.2472525,427.12,0,0,0,0,21030,2154.81,1801.05,1605.4,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-10-01,0,0.5,18.3,23.3,14.9,78,40,1.6,7.9,459.6873927,669.72,0,0,0,0,21030,2153.12,1798.85,1602.97,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-02,2.3,40,18.6,23.5,14.5,80,38,1.5,12.8,375.1259714,841.22,0,0,0,0,21030,2152.31,1797.55,1601.73,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-03,0.2,16.5,17.2,21.8,12.7,70,30,2.5,12,323.9290696,648.07,0,0,0,0,21030,2152.56,1796.9,1600.78,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-04,0.3,7.5,16.5,22.4,11.3,67,31,2.6,11.6,305.4326984,501.5,0,0,0,0,21030,2152.08,1796.31,1600.41,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-06,0,1,15.3,21.8,9.9,66,25,1.9,13.6,333.3268868,674.78,0,0,0,0,21030,2151.95,1795.18,1599.44,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-07,0,0,15,22.7,8.9,71,22,1.4,6.8,331.1522986,743.59,0,0,0,0,21030,2150.16,1793.86,1598.09,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-08,0,0,15.4,23.2,9.2,73,25,1.3,8.7,352.9854823,668.43,0,0,0,0,21030,2150.26,1792.86,1597.06,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-09,0,0,16.4,24.3,10.2,73,18,1.3,7.4,369.5327913,687.1,0,0,0,0,21030,2149.1,1791.83,1595.94,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-10,0,4.5,18,25.6,10.5,69,10,2.4,10.1,341.0179096,661.77,0,0,0,0,21030,2147.37,1791.12,1595.28,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-11,0,0,18.5,24.9,13.4,63,23,2.9,11.1,380.4518485,554.17,0,0,0,0,21030,2147.3,1790.3,1594.23,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-13,14,110.5,16.4,20.4,11.4,74,32,3.5,18.2,378.9818385,795.2,0,0,0,0,21030,2145.18,1789.03,1593.15,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-14,0,1,12.9,19.6,7.9,68,26,1.6,13.5,398.5688849,635.74,0,0,0,0,21030,2141.26,1787.57,1591.57,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-15,0,0,12.7,20.2,6.7,71,20,1.4,11.2,414.8861424,825.29,0,0,0,0,21030,2139.61,1786.12,1589.98,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-16,1.4,10,12.9,19.7,7.5,61,13,2.4,14.8,400.9392763,766.18,0,0,0,0,21030,2137.04,1784.35,1588.21,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-17,0,0,12,21,4.7,58,13,1.4,11.9,403.3468046,576.29,0,0,0,0,21030,2136.42,1782.73,1586.36,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-18,0,0,13,22.5,5.7,65,9,1.1,8.5,344.5779317,726.33,0,0,0,0,21030,2134.3,1781.07,1584.79,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-20,18.4,51,16.6,18.6,14.2,93,22,1.3,10.6,398.4762549,817.56,0,0,0,0,21030,2133.5,1779.44,1582.99,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-21,41.6,101,15.9,18.8,13.2,93,54,2.1,11.4,527.1210847,445.56,0,0,0,0,21030,2124.23,1776.83,1580.51,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-22,13.7,59,13.2,16.8,9.7,82,40,2.3,14.4,498.1408218,453.77,0,0,0,0,21030,2120.53,1774.31,1578.15,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-23,0,0,12.5,19.3,7.7,78,26,1.3,6.5,401.7031835,928.75,0,0,0,0,21030,2118.09,1771.4,1575.13,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-24,0,0,13.8,21.5,8.3,79,21,1.3,9.4,365.4257391,972.45,0,0,0,0,21030,2117.09,1768.43,1572.36,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-25,0,0,14.6,23.1,9.3,76,15,1.3,9,364.6243512,807.44,0,0,0,0,21030,2117.25,1766.03,1569.84,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-27,0,0.2,12.5,18.5,6.8,58,10,2.2,13,357.8883435,1069.33,0,0,0,0,21030,2115.97,1763.15,1567,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-28,0,0,10,19.2,3.4,65,11,1.2,8.2,291.2418061,901.31,0,0,0,0,21030,2111,1760.6,1564.32,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-29,0,0,11.2,20,4.6,69,6,1,7.2,299.3714999,788.54,0,0,0,0,21030,2109.4,1758.33,1562.09,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-30,0,3,12.8,19.9,6.2,71,11,1.1,10.6,301.5341807,817.24,0,0,0,0,21030,2106.45,1756.45,1560.28,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-31,23.6,75.5,12.9,15.1,11.1,88,20,1.6,11.6,350.9769979,796.1,0,0,0,0,21030,2105.34,1754.86,1558.4,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-11-01,1.9,22.5,15.1,18.3,12.5,89,41,1.3,11.3,322.8468589,431.18,0,0,0,0,21030,2103.89,1751.53,1554.89,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-03,0,2,8.8,14.2,3.6,48,16,2.8,17.7,332.1027413,925.68,0,0,0,0,21030,2105,1748.84,1552.2,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-04,0,0,9.2,17.8,2.6,67,12,1.2,6.9,379.7832162,833.04,0,0,0,0,21030,2103.92,1746.81,1550.21,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-05,0,0,10.3,18.6,3.4,71,14,1.2,7.8,345.177352,971.8,0,0,0,0,21030,2103.34,1744.8,1548.38,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-06,0.1,10.5,12.3,18.9,7.5,72,25,1.5,10.8,352.5766455,826.6,0,0,0,0,21030,2100.77,1742.7,1546.1,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-07,2.4,46.5,10.3,16.2,5.5,75,19,1.4,11,342.9363068,856.56,0,0,0,0,21030,2099.59,1740.94,1544.44,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-08,0.5,12.9,11.2,15.4,7.7,82,38,0.9,7.1,355.3239644,867.55,0,0,0,0,21030,2098.59,1739.24,1542.68,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-10,0,0,8.6,17.2,2.6,64,13,1.3,8.7,352.9521652,972.41,0,0,0,0,21030,2098.26,1737.51,1541.1,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-11,0.4,4.5,9,16.2,2.3,68,12,1.3,10.2,390.8448676,833.06,0,0,0,0,21030,2096.87,1735.53,1539.35,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
