날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘가격,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2016-03-10,0.1,2.4,1.3,5.7,-1.9,42,9,3.1,14.5,4606.765593,57.22,275547,2649,81738,132850,20759,1713.65,1341.53,1091.69,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-11,0,0.2,0.7,5.8,-3.9,45,11,2.4,13.6,5478.171452,15.85,275547,2649,81738,132850,20759,1711.74,1342.6,1093.17,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-12,0,0,2.5,8.7,-4.2,48,10,1.7,9.1,5628.963233,14.8,275547,2649,81738,132850,20759,1712.91,1343.85,1094.88,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-14,0,2,4.2,10,-0.5,64,21,2.1,10.7,5695.211742,22.13,275547,2649,81738,132850,20759,1712.36,1345.83,1097.75,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-15,0,0,5.6,13.3,-2.5,53,7,1.6,8.4,5588.846876,24.39,275547,2649,81738,132850,20759,1720.01,1348.46,1100.78,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-16,0,0,8.8,16.4,3,45,4,1.7,9.1,5461.606938,17.79,275547,2649,81738,132850,20759,1722.41,1350.27,1103.27,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-17,0.1,8.5,10.2,18.3,0.9,48,4,1.5,8.7,4056.052717,235.31,275547,2649,81738,132850,20759,1722.7,1351.52,1105.22,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-18,9.3,48.5,11.2,15.4,7.9,80,20,1.3,12.7,5542.666924,20.74,275547,2649,81738,132850,20759,1722.64,1352.76,1106.8,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-19,0,0,10.4,16.8,5.2,70,13,2,14.7,5809.53071,19.62,275547,2649,81738,132850,20759,1722.79,1354.35,1108.79,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-21,0,0,8.6,15.6,2.3,65,17,1.7,7.6,5142.92127,22.69,275547,2649,81738,132850,20759,1724.71,1356.32,1111.73,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-22,0,0,9.3,16.9,2,57,1,2.1,9.7,5339.849661,20.62,275547,2649,81738,132850,20759,1729.33,1357.61,1113.6,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-23,0.5,11.3,8.1,13.6,4.1,57,11,2.5,16.8,4959.59645,23.66,275547,2649,81738,132850,20759,1728.36,1358.65,1115.2,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-24,0.2,3.1,6.4,12,1.2,54,8,2.3,14.3,3997.567407,294.73,275547,2649,81738,132850,20759,1729.42,1359.53,1116.67,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-25,0.2,5,5.8,11.1,1.4,64,20,1.6,10,4959.183258,20.14,275547,2649,81738,132850,20759,1728.09,1360.12,1117.54,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-26,0.5,13.5,5.7,12.1,0.2,63,14,1.8,11.9,4899.038699,23.18,275547,2649,81738,132850,20759,1728.65,1360.72,1118.37,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-28,0,0,9.3,17.5,0.7,45,1,1.9,9.7,5237.919838,22.16,275547,2649,81738,132850,20759,1724.29,1361.44,1119.62,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-29,0.1,2.4,11.9,18,4.8,55,15,2.8,13.1,5130.159115,23.95,275547,2649,81738,132850,20759,1722.4,1361.96,1120.38,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-30,0,0,12.7,20.3,6.4,56,4,1.8,11.2,4963.957393,21.8,275547,2649,81738,132850,20759,1721.5,1362.26,1121.01,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-03-31,0,0.3,12.4,20.7,4.8,48,9,1.3,7.7,4014.907959,266.33,275547,2649,81738,132850,20759,1723.93,1362.41,1121.35,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5
2016-04-01,0,0,13.2,22.8,4.3,50,6,1.6,9.9,5141.929387,24.34,275547,2649,81738,132850,20759,1722.59,1362.75,1121.92,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-02,0,0,13.9,21.5,5.7,59,9,1.8,10.3,5716.446024,22.86,275547,2649,81738,132850,20759,1723.15,1362.9,1121.94,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-04,1.8,9.3,11.2,15.6,7.6,76,7,1.7,10.3,4898.474599,25.59,275547,2649,81738,132850,20759,1720.92,1362.84,1122.02,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-05,0,0,12,19.6,5.1,52,9,1.9,9.5,5202.744753,22.2,275547,2649,81738,132850,20759,1721.91,1362.58,1121.99,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-06,12.2,65.9,12.8,21,5.7,56,6,1.8,16.9,4869.598317,20.67,275547,2649,81738,132850,20759,1721.87,1362.4,1121.95,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-07,21.9,56,12.7,18,9.2,83,23,2,15.8,3983.57081,380.98,275547,2649,81738,132850,20759,1720.69,1362.24,1121.66,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-08,0,0,13.9,21.7,8,64,10,2.1,13.9,5720.426459,18.6,275547,2649,81738,132850,20759,1721.37,1362.09,1121.62,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-09,0,0.4,14.9,22.2,8.2,61,9,1.8,11.3,5234.821594,22.25,275547,2649,81738,132850,20759,1718.74,1361.78,1121.14,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-11,0.2,4.7,10.9,16.1,6.8,64,10,2.4,10.2,5335.452833,26.44,275547,2649,81738,132850,20759,1721.66,1361.61,1121.04,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-12,0.6,10.8,12.5,19,6.2,59,11,2.1,13.9,4259.45614,28.85,275547,2649,81738,132850,20759,1720.35,1361.38,1120.72,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-13,13.1,46.6,14.2,18.2,10.9,88,27,1.4,9.6,5192.619864,27.06,275547,2649,81738,132850,20759,1720.66,1361.19,1120.38,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-14,0,0,14.7,21.3,9.6,70,9,2.1,12,4100.878593,169.93,275547,2649,81738,132850,20759,1719.04,1361.15,1120.72,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-15,0,0,13.7,21.2,6.5,61,12,2.1,12,4780.785235,28.18,275547,2649,81738,132850,20759,1718.52,1361.3,1120.93,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-16,29.2,102,14.6,20.7,7.9,74,5,2.7,25.7,5172.351862,19.18,275547,2649,81738,132850,20759,1718.89,1361.59,1120.85,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-18,1.2,11.4,13,18.9,8.3,55,13,3,11.9,5198.234628,22.7,275547,2649,81738,132850,20759,1717.84,1361.44,1121.16,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-19,0,0.7,12.5,19,7.4,59,6,2,9.8,4630.970796,29.48,275547,2649,81738,132850,20759,1718.85,1361.56,1121.43,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-20,0.7,17.6,13.9,20.3,7.3,62,6,1.8,12.6,5206.62088,25.73,275547,2649,81738,132850,20759,1719.51,1361.42,1121.3,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-21,28.8,56.5,13.8,17.3,10.9,91,29,2,12.6,4699.600955,24.29,275547,2649,81738,132850,20759,1720.98,1361.3,1121,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-22,0,0,17.1,24.6,11.2,70,14,2.3,13.9,5393.809982,21.42,275547,2649,81738,132850,20759,1720.61,1361.23,1121.24,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-23,0,2.9,15.2,20.7,10.9,54,7,1.6,14.8,4911.513475,25.86,275547,2649,81738,132850,20759,1721.68,1361.25,1121.06,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-25,0,0,15.9,24.9,7.3,50,5,1.5,8.8,5159.355949,22.02,275547,2649,81738,132850,20759,1721.09,1361.16,1121.18,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-26,1.4,11.3,17,25.4,8.7,57,9,2.1,11,4892.89732,27.39,275547,2649,81738,132850,20759,1720.17,1361.03,1121.39,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-27,25,68.5,12.4,15.5,10.8,78,23,2.9,13.8,5793.286897,25.37,275547,2649,81738,132850,20759,1720.54,1360.93,1121.33,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-28,2.4,10,13.6,19.2,9.6,70,16,2,11.9,4626.942832,30.59,275547,2649,81738,132850,20759,1720.23,1361.33,1121.62,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-29,0.1,4,14.4,20.9,8.4,62,14,1.9,10.8,4705.485042,32.02,275547,2649,81738,132850,20759,1720.2,1361.77,1122.5,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-04-30,0,0.9,16.5,23.8,8.8,56,7,2.5,14.4,5468.135613,25.74,275547,2649,81738,132850,20759,1721.78,1362.67,1123.1,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6
2016-05-02,7.8,48,18.9,25.9,11.8,70,11,2.4,19.8,5740.583282,24.37,275547,2649,81738,132850,20759,1719.76,1363.37,1123.58,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-03,26.8,115.5,15.3,19.8,11.7,79,38,4.7,21,5610.038378,19.73,275547,2649,81738,132850,20759,1731.48,1367.44,1128.24,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-04,0.2,3.6,17,22.3,11.7,43,6,4.9,20.4,4998.561698,27.68,275547,2649,81738,132850,20759,1734.13,1369.3,1130.45,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-05,0.8,20,18.2,26,9.3,49,6,2.1,14.7,5369.34209,20.63,275547,2649,81738,132850,20759,1736.94,1371.12,1132.32,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-06,1.7,26.9,17.9,22.5,13.9,80,28,2.3,17.9,5282.778001,23.94,275547,2649,81738,132850,20759,1736.74,1372.22,1133.6,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-07,0,0,17.1,23.6,11.3,54,9,2.4,14.4,5882.813066,20.97,275547,2649,81738,132850,20759,1736.67,1373.11,1134.67,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-09,0.2,3.9,18.1,23.4,13.6,59,15,1.2,7.7,5412.585587,27.81,275547,2649,81738,132850,20759,1736.77,1374.28,1136.36,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-10,20.1,35,13.9,17.2,12.2,90,40,1.9,17.3,5897.895629,36.93,275547,2649,81738,132850,20759,1735.72,1375.3,1137.6,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-11,0.9,6.5,15.7,21.7,11.4,75,28,1.7,15.5,5026.244498,26.13,275547,2649,81738,132850,20759,1736.28,1376.37,1138.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-12,0,0,18,25.1,11,67,14,2.2,10.7,4321.85072,55.83,275547,2649,81738,132850,20759,1739.78,1378.2,1141.13,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-13,0.1,0.7,16.6,22.5,11.9,68,10,2.1,10,4572.883229,41.07,275547,2649,81738,132850,20759,1740.53,1380.08,1144.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-14,0,0,17.3,23.9,10.5,63,7,2.1,10.1,4398.97952,26.56,275547,2649,81738,132850,20759,1740.42,1381.95,1146.51,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-16,5.9,17.4,15.4,21.7,9.9,60,7,3,20.3,4200.164101,43.85,275547,2649,81738,132850,20759,1741.46,1384.07,1149.99,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-17,0,0,17.8,26.6,8.6,55,6,1.5,10.7,4039.730273,49.97,275547,2649,81738,132850,20759,1745.23,1386.72,1154.25,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-18,0,0,20.3,29.3,11.4,54,5,1.4,6.8,5009.093001,23.29,275547,2649,81738,132850,20759,1747.72,1389.21,1158.47,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-19,0,0,20.3,28.8,12.4,54,7,1.5,7.8,3749.236799,250.47,275547,2649,81738,132850,20759,1750.56,1391.74,1162.42,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-20,0,0,19.9,28,11.9,56,6,1.6,7.7,4222.503346,49.31,275547,2649,81738,132850,20759,1751.5,1394.34,1166.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-21,0,0,20.1,27.9,12.3,50,7,1.7,7.9,4362.409175,34.44,275547,2649,81738,132850,20759,1753.16,1396.84,1170.37,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-23,0,16.1,20.6,27.8,12.5,57,9,1.6,10.2,3999.55658,80.94,275547,2649,81738,132850,20759,1753.27,1399.86,1175.31,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-24,20.3,40.8,18,21.3,15,85,37,2,11.2,3709.619452,140.15,275547,2649,81738,132850,20759,1763.73,1404.27,1180.74,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-25,0,0,19.4,25.8,13.7,71,16,1.7,8.8,3685.318838,218.04,275547,2649,81738,132850,20759,1768.84,1407.38,1185.69,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-26,0.1,2,20.4,25.9,15.1,71,29,1.5,8.1,3802.685364,213.63,275547,2649,81738,132850,20759,1773.33,1410.44,1189.97,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-27,0.1,10.1,21.5,27.5,16.8,63,13,1.5,9.8,3888.676722,194.92,275547,2649,81738,132850,20759,1774.13,1413.54,1194.28,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-28,0.4,16.6,20.9,27.1,16.3,63,9,1.4,7.3,3950.428252,57.19,275547,2649,81738,132850,20759,1775.16,1415.85,1197.22,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-30,0,0,21.3,28.4,14.4,64,13,1.9,10.4,3876.797014,138.23,275547,2649,81738,132850,20759,1775.98,1418.34,1201.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-31,0,0,21.7,28.1,15.5,62,14,1.9,9.8,3896.395171,150.55,275547,2649,81738,132850,20759,1778.66,1420.46,1204.04,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-06-01,0,0,20.9,26.5,15.8,58,18,2.1,9.7,4104.804053,102.9,275547,2649,81738,132850,20759,1780.62,1424.12,1208.59,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-02,0,0.5,20.2,27,13.1,59,16,1.7,8.5,3850.797632,111.47,275547,2649,81738,132850,20759,1782.14,1425.85,1210.95,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-03,0,0.4,21.6,28.3,14.3,57,16,1.6,9.3,3971.238461,108.53,275547,2649,81738,132850,20759,1783.01,1427.54,1213.04,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-04,3.9,23.1,19.4,22.9,16.3,73,16,1.4,12.5,4004.973642,56.72,275547,2649,81738,132850,20759,1783.73,1429.27,1214.69,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-06,0.7,8.4,19.5,22.6,16.8,78,22,1.6,7.4,3701.508206,126.06,275547,2649,81738,132850,20759,1785.29,1430.79,1216.25,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-07,0.3,3.7,21.2,25.9,17.9,78,32,1.3,7.2,3981.252081,103.7,275547,2649,81738,132850,20759,1785.92,1431.82,1218.19,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-08,1.7,23.9,21,25,18.1,80,37,1.3,6.3,4386.685518,68.34,275547,2649,81738,132850,20759,1784.88,1433.14,1219.88,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-09,0,1.1,22.2,28.3,17.4,74,14,1.5,7,4895.020861,74.11,275547,2649,81738,132850,20759,1784.21,1434.56,1221.61,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-10,0,0,22.8,28.8,17.7,73,22,1.7,8.8,4634.877066,50.4,275547,2649,81738,132850,20759,1785.11,1435.99,1223.24,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-11,2.1,26,23.6,28.6,19.3,77,36,1.7,8.6,4581.693532,47.62,275547,2649,81738,132850,20759,1784.29,1437.02,1224.36,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-13,0.1,15,22.5,27.7,19.2,79,27,1.8,8.3,4705.277781,85.63,275547,2649,81738,132850,20759,1784.31,1438.34,1226.12,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-14,0.5,14.4,22.1,27.4,18.4,78,26,1.7,8.6,4693.120735,54.55,275547,2649,81738,132850,20759,1785.61,1439.75,1227.97,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-15,4.8,27.6,21.5,24.9,18.7,83,37,2,13.8,4583.203678,82.05,275547,2649,81738,132850,20759,1786.35,1440.58,1228.8,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-16,1.7,44.5,22.1,25.9,19.1,76,32,2.3,11.4,4523.920287,40.4,275547,2649,81738,132850,20759,1786.06,1441.06,1229.47,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-17,0,0.1,23.2,29.5,17.5,66,22,2.1,9.1,4743.414939,67.7,275547,2649,81738,132850,20759,1785.04,1441.35,1229.96,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-18,0.8,16.2,23.7,29.8,17.9,69,16,1.8,10.2,4453.942062,33.62,275547,2649,81738,132850,20759,1786.06,1441.47,1230.07,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-20,5.7,46.2,23.2,28.4,18.5,79,26,1.4,13.4,5757.556407,49.09,275547,2649,81738,132850,20759,1788.05,1441.74,1230.54,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-21,0.3,10.7,23.6,28.1,20.1,79,26,1.6,7.9,5021.524642,37.54,275547,2649,81738,132850,20759,1785.87,1441.91,1230.52,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-22,7,114.6,22.8,26.4,20.6,84,22,1.7,11.4,4769.583454,38.7,275547,2649,81738,132850,20759,1785.29,1442.11,1230.79,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-23,0.1,3,24.2,29.4,19.9,77,32,1.6,7.7,4476.768741,43.16,275547,2649,81738,132850,20759,1785.05,1442.25,1231.15,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-24,30.3,82.5,21.9,25.2,19.9,88,47,2,13.8,4276.11779,109.02,275547,2649,81738,132850,20759,1784.5,1442.36,1231.23,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-25,0,0.5,22.7,27.3,18.8,65,27,2.7,12,4787.862354,26.37,275547,2649,81738,132850,20759,1783.9,1442.42,1231.34,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-27,1,38,22.1,27,17.6,76,4,1.2,8.2,4951.018086,92.06,275547,2649,81738,132850,20759,1784.78,1442.56,1231.78,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-28,0.5,37.3,22.4,27.4,17.8,75,25,1.5,10.2,4649.188293,85.37,275547,2649,81738,132850,20759,1786.5,1442.54,1231.82,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-29,0.9,49.9,22.8,26.7,19.2,78,31,1.6,7.8,4258.999152,57.78,275547,2649,81738,132850,20759,1786.59,1442.63,1232.03,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-30,1,24.8,24.4,29.2,20.8,80,40,1.9,9.7,4711.088595,32.26,275547,2649,81738,132850,20759,1787.39,1442.66,1232.11,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-07-01,55.2,125,24.2,27.6,22,88,47,2.4,13.9,4700.338644,42.12,275547,2649,81738,132850,20759,1787,1442.78,1232.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-02,24.6,75.7,23.6,27,21.5,87,46,2.1,18.6,5061.247677,22.92,275547,2649,81738,132850,20759,1787.67,1442.69,1232.08,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-04,53.2,196.5,22.2,24.7,20.2,94,51,1.8,10.8,4558.534351,35.78,275547,2649,81738,132850,20759,1786.72,1442.58,1232.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-05,39.5,252,24.8,28.6,21.5,88,43,2.7,11.8,5198.258278,27.85,275547,2649,81738,132850,20759,1785.06,1442.61,1232.2,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-06,27.8,151.5,23.6,27.4,21.2,91,55,1.6,11.1,5463.093817,20.48,275547,2649,81738,132850,20759,1784.49,1442.32,1232.17,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-07,1.2,14.5,24.2,29,20.9,86,41,1.3,8,5488.754464,22.12,275547,2649,81738,132850,20759,1783.62,1442.17,1232.05,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-08,1,42.5,25.4,31.2,20.8,79,31,1.4,7.5,5136.678084,35.03,275547,2649,81738,132850,20759,1784.08,1441.92,1231.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-09,0,2,26.1,32.1,21.2,77,27,1.4,6.7,4694.211119,31.98,275547,2649,81738,132850,20759,1784.98,1441.65,1231.63,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-11,2.9,31.5,25.6,30.3,22.2,83,29,1.2,6.1,4334.667931,46.65,275547,2649,81738,132850,20759,1785.37,1441.24,1231.47,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-12,8.2,116.9,24.6,28,22.4,87,45,1.3,12.6,5317.440059,22.2,275547,2649,81738,132850,20759,1783.1,1440.68,1231.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-13,0.1,44.6,25.6,29.9,22.1,81,35,1.5,13.3,5407.852039,33.31,275547,2649,81738,132850,20759,1782.01,1440.31,1230.99,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-14,2.3,51.5,25,30,21.4,77,35,1.8,12.7,4501.998146,28.06,275547,2649,81738,132850,20759,1782.21,1439.83,1230.67,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-15,0.8,13,24.5,28.7,20.7,72,37,2.1,14.6,5428.873544,21.04,275547,2649,81738,132850,20759,1783.4,1439.19,1230.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-16,27.9,110.6,21.7,23.8,20.4,92,58,2.3,18.4,5647.363557,17.1,275547,2649,81738,132850,20759,1782.35,1438.53,1229.54,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-18,0,3,23.7,28.7,19.7,80,42,1.3,8.1,5450.515457,18.47,275547,2649,81738,132850,20759,1781.13,1437.68,1229.14,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-19,0.1,5.6,25,30,20.4,79,34,1.6,10.8,5756.134148,19.98,275547,2649,81738,132850,20759,1775.51,1436.74,1228.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-20,0,1.5,25.3,29.8,21.6,76,31,1.9,13.7,5678.174973,23.22,275547,2649,81738,132850,20759,1773.66,1435.79,1227.51,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-21,0,0,25.1,29.7,21.5,75,30,1.9,15.1,4961.768805,21.13,275547,2649,81738,132850,20759,1773.87,1435.11,1227.01,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-22,0,0,25.8,30.7,21.7,75,30,2,13,4228.561935,29.56,275547,2649,81738,132850,20759,1774.43,1434.37,1226.41,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-23,1.7,60.5,26.4,31.2,22.2,77,29,1.7,12.6,5649.890138,15.47,275547,2649,81738,132850,20759,1774.37,1433.31,1225.62,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-25,5.8,43.1,27.3,31.6,24.5,84,45,1.4,7.2,5170.372508,24.08,275547,2649,81738,132850,20759,1770.82,1432.16,1224.72,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-26,0,12,28,32.8,24,78,38,1.7,8.8,6092.88457,14.54,275547,2649,81738,132850,20759,1770.15,1431.05,1223.96,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-27,0.9,23,28,32,24.5,78,38,2.1,10.3,5999.766077,12.78,275547,2649,81738,132850,20759,1768.47,1430.01,1223.04,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-28,0.8,13.1,28.3,32.7,24.8,77,34,2.1,8.4,5289.862079,17.31,275547,2649,81738,132850,20759,1767.5,1429.05,1222.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-29,9.7,137.5,27.8,32.1,24,81,41,1.6,8.8,5067.234703,16.23,275547,2649,81738,132850,20759,1769.15,1428.22,1221.66,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-30,6.7,60,28.4,33.3,25,81,38,1.5,7.7,5609.738226,19.13,275547,2649,81738,132850,20759,1770.11,1427.4,1220.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-08-01,2.4,42,27.4,32.8,23.7,80,34,1.3,7.5,5678.731367,19.05,275547,2649,81738,132850,20759,1768.99,1425.7,1219.48,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-02,3,37,26.4,30.9,23.6,84,43,1.1,8.8,4933.201645,20.54,275547,2649,81738,132850,20759,1764.3,1423.66,1217.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-03,1.6,27.6,26.7,31.8,23.1,81,37,1.3,10.3,5893.675458,10.2,275547,2649,81738,132850,20759,1763.52,1422.19,1216.41,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-04,0.2,103.3,27.7,33,23.4,78,35,1.5,8.5,5900.836522,14.9,275547,2649,81738,132850,20759,1763.39,1420.84,1215.29,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
