날짜,무가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2018-05-04,1120.493221,0,0,14.5,21,7.1,45,10,3.5,13.9,1015.65,1084086,0,1731,505,23402,1866.04,1560.3,1359.11,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-05,1131.777352,0,0.9,18.1,25.1,9.5,48,12,2.7,14,750.09,1084086,0,1731,505,23402,1866.21,1561.55,1360.26,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-06,1159.173018,19.5,161,15.9,18.7,14.2,92,33,1.8,13.1,886.885,1084086,0,1731,505,23402,1866.82,1562.08,1360.67,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-07,1186.568685,12,36,16.4,21,13.2,85,16,1.5,9,1023.68,1084086,0,1731,505,23402,1866.29,1562.73,1361.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-08,1060.440384,0.5,14.6,15.1,19.2,11.6,71,34,2.9,12.6,996.8,1084086,0,1731,505,23402,1866.92,1563.59,1362.69,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-09,976.2318077,0,1.7,13.6,18.9,9.2,68,28,2.2,11.2,919.69,1084086,0,1731,505,23402,1868.02,1565.32,1364.54,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-10,946.6894321,0,0,15.2,22,9.3,70,18,1.7,8.5,900.78,1084086,0,1731,505,23402,1869.26,1567.32,1366.73,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-11,935.6493849,0,0.6,16.9,23.8,10.1,60,14,1.7,9.1,825.01,1084086,0,1731,505,23402,1870.04,1569.89,1369.44,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-12,970.2717829,16.7,54.1,16,18.7,13.5,84,22,1.9,10.7,707.55,1084086,0,1731,505,23402,1870.88,1572.13,1371.82,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-13,1007.5801,3.3,73.5,17.3,22.4,13.6,81,26,1.9,11.6,854.135,1084086,0,1731,505,23402,1871.13,1573.17,1372.7,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-14,1044.888418,0,0,19.3,26.9,12.3,71,22,1.5,10,1000.72,1084086,0,1731,505,23402,1872.25,1574.67,1374.72,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-15,1185.228522,0,1.8,22.5,29.5,15,66,13,1.5,12.1,801.67,1084086,0,1731,505,23402,1875.6,1577.27,1377.49,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-16,1145.422415,5.9,54.9,22.9,25.5,20.5,88,35,2.4,15.4,1075.41,1084086,0,1731,505,23402,1877.68,1579.46,1379.89,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-17,963.9500613,17.3,158.5,22.8,26.8,19.5,87,45,2.5,15.6,1084.23,1084086,0,1731,505,23402,1879.27,1581.16,1381.62,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-18,792.8957197,9.5,81.5,17.5,21.7,13.4,90,56,2.3,12.4,947.71,1084086,0,1731,505,23402,1881.18,1583.01,1383.47,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-19,754.695022,0.1,2,15.7,20.9,10.9,66,19,2.7,10.3,602.07,1084086,0,1731,505,23402,1882.25,1584.92,1385.46,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-20,736.9978587,0,1,15.7,21.7,9.5,55,14,3,11.7,988.96,1084086,0,1731,505,23402,1882.76,1585.9,1386.29,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-21,719.3006954,0,0,16.2,21.8,10.6,68,20,2.1,10.4,1375.85,1084086,0,1731,505,23402,1882.4,1587.43,1388.29,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-22,608.7679304,6.6,21.9,17.5,23.7,12.1,78,30,1.4,9.6,1152.77,1084086,0,1731,505,23402,1883.53,1590.2,1390.78,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-23,589.9894359,13.5,37.5,18.1,23.9,12.6,67,14,2.3,14.5,1059.43,1084086,0,1731,505,23402,1885.84,1591.97,1392.93,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-24,474.0505177,0,0,18.9,26.7,9.8,55,12,2,14.2,1123.53,1084086,0,1731,505,23402,1887.57,1595.13,1396.04,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-25,468.9097891,0,2.2,19.8,27,12.4,53,11,1.6,12.2,950.03,1084086,0,1731,505,23402,1890.75,1598.38,1399.4,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-26,502.4067115,0,12.1,20,27.8,12.4,62,14,1.5,8.9,727.53,1084086,0,1731,505,23402,1892.5,1600.91,1401.79,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-27,561.7734744,0,4.2,19.5,25.1,14.5,69,23,1.2,7.8,872.71,1084086,0,1731,505,23402,1893.38,1602.06,1402.69,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-28,621.1402374,0.6,15,20.4,26.2,15.1,72,21,1.5,10,1017.89,1084086,0,1731,505,23402,1894.05,1603.52,1404.41,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-29,598.0460239,1.5,40.4,21.4,26.9,16.9,77,33,1.4,8,1073.53,1084086,0,1731,505,23402,1896.11,1605.58,1406.3,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-30,621.6314981,2.2,25.5,20.7,25.8,16.7,78,27,1.7,9.7,999.64,1084086,0,1731,505,23402,1896.9,1606.68,1407.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-05-31,583.1929444,0,0.1,19.7,25.9,14.3,66,24,1.8,7.8,1042.24,1084086,0,1731,505,23402,1897.57,1607.24,1407.94,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
2018-06-01,553.1618317,0,0,22.1,29.9,14.4,61,19,1.6,8.2,980.71,1084086,0,1731,505,23402,1898.17,1608.43,1409.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-02,554.3280836,0,0,23.1,31.1,15.6,56,16,1.6,7.2,785.38,1084086,0,1731,505,23402,1897.99,1608.89,1409.56,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-03,567.2082923,0,0,22.6,30.3,15.7,56,13,1.5,7.8,990.105,1084086,0,1731,505,23402,1898.17,1609.16,1409.65,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-04,580.0885011,0,1.1,22.3,28.5,16.1,61,20,1.5,9.8,1194.83,1084086,0,1731,505,23402,1899.25,1609.5,1410.35,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-05,624.9259102,1.4,56.3,21.6,26.4,17.9,71,25,1.4,7.1,941.78,1084086,0,1731,505,23402,1899.04,1609.7,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-06,624.1163629,0,0,22.4,29,16.9,72,24,1.5,8,950.6,1084086,0,1731,505,23402,1899.29,1609.97,1410.63,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-07,633.4748865,0,0,23.2,30,17.6,71,18,1.6,7.8,930.76,1084086,0,1731,505,23402,1899.18,1610.24,1411.08,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-08,591.746639,0,0,22.4,27.8,17.9,71,23,1.8,7.6,1025.95,1084086,0,1731,505,23402,1899.01,1610.24,1411.09,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-09,524.8086848,1.1,16.7,21.2,26,17.2,71,33,2.5,13.9,1051.44,1084086,0,1731,505,23402,1898.44,1610.19,1411.05,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-10,539.0052238,1.2,10.4,19.7,23.3,17.2,72,42,2.4,10.8,1099.26,1084086,0,1731,505,23402,1898.32,1610.14,1410.76,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-11,553.2017627,7,51,18.5,21.7,16.5,79,42,1.8,9.3,1147.08,1084086,0,1731,505,23402,1897.6,1610.26,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-12,503.8009244,0.9,19.4,19.5,24.5,16,74,34,1.6,8.8,1105.98,1084086,0,1731,505,23402,1897.5,1610.18,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-13,446.989769,0,5.6,20.4,25.4,16.3,73,37,1.8,12.4,1101.46,1084086,0,1731,505,23402,1897.5,1610.03,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-14,435.4226562,1.6,45.1,20.5,24.8,17.6,72,35,2.4,12.8,1048.67,1084086,0,1731,505,23402,1898.97,1609.97,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-15,471.3819948,0.6,16.5,19.9,24.6,16.3,65,35,2.6,9.7,783.96,1084086,0,1731,505,23402,1899.21,1609.74,1410.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-16,436.1900612,0,0,19.7,25.7,14.8,66,24,2.1,9.3,841.53,1084086,0,1731,505,23402,1899.31,1609.59,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-17,472.4336682,0,0,20.8,27,14.6,73,23,1.3,7.1,921.495,1084086,0,1731,505,23402,1899.63,1609.55,1410.29,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-18,508.6772752,0,0.2,23.3,29.7,17.9,68,18,1.4,6.6,1001.46,1084086,0,1731,505,23402,1898.24,1609.32,1410.41,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-19,449.0928293,3.2,51.8,21.3,25.7,18.2,80,35,1.2,7.3,1114.83,1084086,0,1731,505,23402,1897.88,1609.16,1410.18,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-20,468.9286601,0,1.2,22.5,28.2,18,72,25,1.8,12.5,970.58,1084086,0,1731,505,23402,1896.8,1608.89,1409.99,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-21,423.6806104,0,0,23.1,29.5,17.8,62,15,2,12.7,1074.61,1084086,0,1731,505,23402,1896.51,1608.58,1409.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-22,411.6050727,0,1,23.8,31,16.6,55,14,1.5,8.4,1059.13,1084086,0,1731,505,23402,1897.06,1608.32,1409.47,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-23,419.0481304,0,1.7,24,29.9,19.5,58,19,1.9,8.5,723.39,1084086,0,1731,505,23402,1896.91,1608.12,1409.21,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-24,429.8774891,0,0,25.5,32.7,19.2,62,16,1.9,7,891.945,1084086,0,1731,505,23402,1896.98,1608.06,1408.97,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-25,440.7068478,0,0,25.4,32.5,19,62,19,1.4,8.9,1060.5,1084086,0,1731,505,23402,1896.68,1608.02,1409.22,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-26,577.7824385,29.4,139.3,23.4,26.4,20.4,87,47,2.5,13.5,900.67,1084086,0,1731,505,23402,1896.69,1607.73,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-27,614.1346509,31.4,122,24.4,28.8,21.3,84,39,2.4,13.7,1033.44,1084086,0,1731,505,23402,1896.47,1607.61,1408.69,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-28,561.1794251,39.1,201.5,23,25.9,20.6,88,45,1.6,17.2,845.36,1084086,0,1731,505,23402,1896.79,1607.56,1408.6,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-29,563.3145163,2.6,46.4,24.2,29.1,20.6,83,38,1.5,12.7,748.29,1084086,0,1731,505,23402,1896.25,1607.6,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-06-30,499.4855933,12.4,181,23.2,26.9,20.5,87,54,1.5,12.9,884.49,1084086,0,1731,505,23402,1896.81,1607.63,1408.65,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
2018-07-01,538.0166788,67.4,210.8,22.7,26,20,92,52,2,14.7,904.515,1084086,0,1731,505,23402,1897.87,1607.66,1408.44,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-02,576.5477643,44.3,130.5,23.5,26.5,21.1,92,54,1.6,15.3,924.54,1084086,0,1731,505,23402,1898.02,1607.83,1408.72,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-03,488.4571063,12.2,137,24.8,28.5,22.1,84,45,2.4,15.3,851.3,1084086,0,1731,505,23402,1898.64,1608.19,1409.08,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-04,370.6820461,10.1,69.4,25.6,30.8,22,81,39,2,11,875.59,1084086,0,1731,505,23402,1898.63,1608.49,1409.42,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-05,385.3384929,11.1,81.9,23.6,26.9,21.8,88,51,1.5,6.8,870.74,1084086,0,1731,505,23402,1897.87,1608.67,1409.56,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-06,427.2013039,5,38.1,21.8,24,19.9,81,45,2.6,11.3,796.96,1084086,0,1731,505,23402,1897.44,1608.89,1409.83,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-07,446.3891087,0.2,4.1,21.3,25.9,17.9,70,35,2.7,11.1,674.7,1084086,0,1731,505,23402,1897.93,1609.18,1410,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-08,443.7575947,0,2.1,20.9,24.8,17.3,72,36,2.2,9,930.65,1084086,0,1731,505,23402,1897.97,1609.27,1409.91,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-09,441.1260807,12.3,69.8,20.2,21.9,18.8,91,61,1.7,11.5,1186.6,1084086,0,1731,505,23402,1897.07,1609.44,1410.25,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-10,511.229518,2.4,80.5,24,28.5,20,85,44,1.6,12.2,828.35,1084086,0,1731,505,23402,1897.21,1609.85,1410.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-11,556.1150136,3.1,34.5,26.1,30.3,22.8,83,45,1.4,11.7,811.87,1084086,0,1731,505,23402,1897.67,1610.24,1411.21,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-12,525.8778169,0,2.3,27.4,32.1,23.3,80,39,1.6,9.7,847.52,1084086,0,1731,505,23402,1897.84,1610.57,1411.57,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-13,487.6710465,0,0.9,27.8,32.6,24.1,77,38,1.6,8.8,928.88,1084086,0,1731,505,23402,1897.72,1610.76,1411.84,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-14,445.1801046,0,0.2,27.9,33,23.7,75,26,1.6,8.4,841.62,1084086,0,1731,505,23402,1897.22,1610.99,1412.03,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-15,487.5844236,0,0,28.2,33.9,23.4,74,30,1.5,6.7,941.085,1084086,0,1731,505,23402,1897.53,1611.22,1411.97,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-16,529.9887425,0,0,28.2,33.9,23.1,72,30,1.4,7.2,1040.55,1084086,0,1731,505,23402,1898.52,1611.42,1412.52,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-17,638.2963742,0,0,28.1,33.4,23.3,72,34,1.6,7.3,772.02,1084086,0,1731,505,23402,1898.76,1611.64,1412.7,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-18,621.1548932,0,0,27.8,33.4,23,74,32,1.4,6.1,909.34,1084086,0,1731,505,23402,1898.36,1611.69,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-19,612.9078385,0,0,28.1,34,23.1,73,29,1.4,6.5,828.98,1084086,0,1731,505,23402,1900.49,1611.79,1412.85,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-20,597.0954011,0,0,28.7,35.2,23,72,25,1.3,6.7,848.07,1084086,0,1731,505,23402,1899.67,1611.82,1412.88,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-21,681.0984458,0,0.6,29.3,35.4,24,70,27,1.4,10.2,683.44,1084086,0,1731,505,23402,1899.99,1611.93,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-22,645.245653,0,0.4,29.6,35.2,24.7,68,24,1.7,13.4,877.7,1084086,0,1731,505,23402,1899.79,1611.97,1412.69,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-23,609.3928603,0,8.9,29.6,35,25.4,69,28,1.6,10.6,1071.96,1084086,0,1731,505,23402,1899.31,1612.09,1413.23,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-24,618.6364112,0,0.1,29.7,35.3,24.9,72,30,1.6,10.4,956.06,1084086,0,1731,505,23402,1898.95,1612.21,1413.32,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-25,772.0741552,0,0.6,29.7,34.6,25.8,73,32,1.8,8.9,804.5,1084086,0,1731,505,23402,1898.64,1612.29,1413.36,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-26,859.4794903,0,1.2,29.9,35.2,25.5,72,28,1.5,6.2,893.04,1084086,0,1731,505,23402,1897.26,1612.47,1413.48,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-27,1023.326485,0.1,3,30,35.9,25.5,75,29,1.5,7.8,832.08,1084086,0,1731,505,23402,1898.15,1612.59,1413.62,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-28,901.6824187,3.6,68,28.9,34.4,25.6,78,34,1.6,9.6,846.69,1084086,0,1731,505,23402,1899.2,1612.86,1413.71,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-29,879.9174341,0.1,9.5,29.4,34.6,24.7,67,24,2.5,13.3,933.44,1084086,0,1731,505,23402,1899.42,1613.03,1413.7,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-30,858.1524494,0.2,8.8,29,34,24.9,68,33,2.2,9,1020.19,1084086,0,1731,505,23402,1899.32,1613.2,1414.24,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-07-31,854.7048546,0,0,29.2,35.3,23.9,67,28,1.8,8.1,864.11,1084086,0,1731,505,23402,1901.37,1613.82,1414.76,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
2018-08-01,812.032668,0,0,30,36.6,23.8,66,24,1.7,8.8,971.35,1084086,0,1731,505,23402,1902.36,1614.67,1415.68,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-02,880.0040428,0,0,30.2,36.1,24.9,67,20,1.7,9.3,934.99,1084086,0,1731,505,23402,1902.29,1615.04,1415.93,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-03,809.0741795,0.1,8.5,30.1,35.6,25.4,68,27,1.9,12.6,869.55,1084086,0,1731,505,23402,1902.7,1615.31,1416.14,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-04,1010.74057,0,1,30.3,35.6,25.9,70,29,1.9,7.9,73.92,1084086,0,1731,505,23402,1902.92,1615.62,1416.38,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-05,1008.948948,1.6,68.5,30,35.3,25.9,70,31,2,7.7,507.015,1084086,0,1731,505,23402,1902.9,1615.84,1416.37,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-06,1007.157326,12.1,226.2,29.1,34.2,25.5,76,34,1.6,8.7,940.11,1084086,0,1731,505,23402,1902.53,1615.97,1416.92,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-07,1027.570676,1.2,90.7,28.6,33.3,25.4,76,39,1.6,7.3,963.34,1084086,0,1731,505,23402,1902.95,1616.6,1417.51,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-08,1141.033432,1.6,48.4,28.8,34.6,24.9,75,32,1.5,7.7,873.98,1084086,0,1731,505,23402,1903.48,1616.88,1417.84,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-09,1008.424686,3,39.7,28.5,33.7,24.9,78,34,1.5,7.8,1088.16,1084086,0,1731,505,23402,1902.57,1617.17,1418,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-10,866.7195558,8.2,85.5,27.7,32.4,24.9,82,36,1.5,6.4,1074.8,1084086,0,1731,505,23402,1903.15,1617.37,1418.28,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-11,797.011944,0.9,15.5,27.7,32.3,24.3,76,32,1.8,8.2,756.78,1084086,0,1731,505,23402,1904.02,1617.58,1418.4,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-12,833.9817681,0.5,41.1,28.1,33,24.1,76,37,1.7,10.6,934.83,1084086,0,1731,505,23402,1904.12,1617.82,1418.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-13,870.9515921,0.9,26.5,29.7,35.3,25.1,74,28,1.6,11.8,1112.88,1084086,0,1731,505,23402,1904.03,1618.03,1419,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-14,801.8708219,0,51,29.9,36,25,69,23,1.4,8.8,1129.66,1084086,0,1731,505,23402,1905.02,1618.46,1419.33,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-15,799.2254736,3.5,96.5,29.4,35.9,24.5,71,24,1.8,11.4,977.29,1084086,0,1731,505,23402,1904.75,1618.68,1419.48,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-16,725.9319182,5.2,70.6,27.1,32,23.5,72,36,2.7,13,952.44,1084086,0,1731,505,23402,1904.82,1618.9,1419.78,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-17,817.2255338,0,8.1,25.1,30.1,20.9,58,25,3.1,11.9,808.64,1084086,0,1731,505,23402,1904.78,1619.02,1420.04,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-18,850.6843048,0,0,24.2,30.3,18.8,63,27,2,10,703.4,1084086,0,1731,505,23402,1906.33,1619.08,1419.85,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-19,857.168126,0,0,25.2,31.6,19.4,67,24,1.4,8.1,929.495,1084086,0,1731,505,23402,1906.43,1619.18,1419.81,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-20,863.6519472,0,46.1,26.4,31.9,21.1,69,26,2.1,15.3,1155.59,1084086,0,1731,505,23402,1906.56,1619.34,1420.23,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-21,876.200535,2.2,36.5,26.8,32.3,22.1,71,20,1.9,11.3,1002.7,1084086,0,1731,505,23402,1905.72,1619.46,1420.25,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-22,1135.331286,0,60.4,28.9,34.7,22.9,67,31,2.3,17.4,811.3,1084086,0,1731,505,23402,1905.61,1619.51,1420.43,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-23,1328.405197,25.3,305,27.1,30,24.6,78,45,3.7,28.1,983.69,1084086,0,1731,505,23402,1906.04,1619.69,1420.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-24,1387.547228,20.6,97.2,25.6,29,23.1,84,43,3.4,20.1,726.35,1084086,0,1731,505,23402,1906.04,1619.75,1420.54,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-25,1311.292964,1.1,13,24.5,28.6,21.4,80,36,1.5,9.3,368.27,1084086,0,1731,505,23402,1905.8,1619.82,1420.57,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-26,1113.336289,54.3,262,22.3,25.6,20.2,89,33,1.6,11.4,847.61,1084086,0,1731,505,23402,1905.59,1619.91,1420.47,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-27,915.3796138,45.5,149.5,23.5,25.9,21.1,94,50,1.4,11.7,1326.95,1084086,0,1731,505,23402,1905.71,1620.05,1420.91,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-28,1180.408012,30.3,168.4,25.1,28.9,22.7,89,47,1.4,8,823.33,1084086,0,1731,505,23402,1905.6,1620.35,1421.24,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-29,1033.115239,16.9,384.3,26.1,30.5,22.6,83,40,2,10,975.17,1084086,0,1731,505,23402,1905.59,1620.52,1421.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-30,867.372008,15.2,117,26.3,30.4,23.9,85,51,2,12.3,1103.04,1084086,0,1731,505,23402,1906.02,1620.72,1421.6,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-08-31,905.9283636,31.7,133.9,23.7,27.1,20.9,87,40,1.6,10.5,916.1,1084086,0,1731,505,23402,1906.35,1620.87,1421.8,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
2018-09-01,815.2867884,8.2,191,23.3,28,19.7,77,36,2,11.1,852.27,1084086,0,1731,505,23402,1907.43,1621.68,1422.57,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-02,827.4451165,1.4,22.5,22.4,26.5,18.2,77,34,1.9,8.9,1094.39,1084086,0,1731,505,23402,1908.09,1621.97,1422.73,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-03,839.6034445,32.1,151.6,23.8,27.3,21.1,89,58,1.6,9.8,1336.51,1084086,0,1731,505,23402,1908.43,1622.48,1423.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-04,1033.617481,26.6,100,23.7,28.6,19.7,76,30,2.2,14.2,992.14,1084086,0,1731,505,23402,1910.09,1623.19,1424.3,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-05,871.3023034,0,0,23.3,28.7,18.2,66,26,2.2,10.8,1076.53,1084086,0,1731,505,23402,1910.69,1624.11,1425.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-06,982.1359445,1.1,12.5,22.6,27.1,18.2,77,37,1.5,11.1,1199.35,1084086,0,1731,505,23402,1911.74,1625.25,1426.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-07,974.0908982,4.5,24.4,21.3,25.4,17.8,75,30,1.9,18.9,1128.32,1084086,0,1731,505,23402,1912.28,1626.47,1427.59,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-08,953.7952874,0,0.1,19.5,25.3,14.8,70,26,1.4,8.5,928.45,1084086,0,1731,505,23402,1913.24,1627.25,1428.41,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-09,954.6367452,0.5,14.2,20.4,27,14.4,69,21,1.7,10,1136.7,1084086,0,1731,505,23402,1913.44,1627.74,1428.68,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
