날짜,건고추가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2018-09-04,21185.04875,26.6,100,23.7,28.6,19.7,76,30,2.2,14.2,1.85,71509,4967,124297,348499,28824,1910.09,1623.19,1424.3,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-05,18554.05405,0,0,23.3,28.7,18.2,66,26,2.2,10.8,2.33,71509,4967,124297,348499,28824,1910.69,1624.11,1425.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-06,13462.9473,1.1,12.5,22.6,27.1,18.2,77,37,1.5,11.1,3.07,71509,4967,124297,348499,28824,1911.74,1625.25,1426.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-07,10614.61207,4.5,24.4,21.3,25.4,17.8,75,30,1.9,18.9,2.32,71509,4967,124297,348499,28824,1912.28,1626.47,1427.59,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-08,19807.75401,0,0.1,19.5,25.3,14.8,70,26,1.4,8.5,1.5,71509,4967,124297,348499,28824,1913.24,1627.25,1428.41,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-09,19841.90425,0.5,14.2,20.4,27,14.4,69,21,1.7,10,1.89,71509,4967,124297,348499,28824,1913.44,1627.74,1428.68,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-10,19876.05448,0.1,11.1,20.6,26,15.6,66,30,2,11.1,2.28,71509,4967,124297,348499,28824,1912.86,1628.48,1429.71,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-11,19269.68011,0,1.3,19.6,24.6,14.5,66,28,2.2,9.9,2.16,71509,4967,124297,348499,28824,1915.95,1630.11,1431.43,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-12,18448.13869,0.1,176,21,26.7,15.6,72,36,1.7,10.3,2.74,71509,4967,124297,348499,28824,1916.67,1631.5,1432.96,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-13,18163.67601,2.9,199.1,20.9,24.2,18.4,84,43,1.5,9.6,1.61,71509,4967,124297,348499,28824,1917.67,1633.36,1434.86,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-14,16700.58824,11,111.4,21.6,24.5,19,88,46,1.7,10.3,1.19,71509,4967,124297,348499,28824,1919.47,1635.32,1436.87,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-15,16322.22222,2.3,14.5,22,24.6,20.2,91,56,1.1,7.2,1.01,71509,4967,124297,348499,28824,1919.96,1637.02,1438.44,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-16,15981.71078,0.4,5.3,22.7,26.5,20.4,84,43,1.3,6.1,1.405,71509,4967,124297,348499,28824,1920.56,1637.9,1439.13,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-17,15641.19933,0.1,6.9,21.9,27.3,17.8,76,26,1.3,7.7,1.8,71509,4967,124297,348499,28824,1920.42,1639.2,1440.96,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-18,8318.518096,0,0,21,27.4,16,72,17,1.3,6.7,8.76,71509,4967,124297,348499,28824,1922.66,1640.92,1442.51,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-19,15729.8913,2.4,25,20.6,25.1,16.6,78,24,1,7.2,0.92,71509,4967,124297,348499,28824,1923.27,1642.42,1444.07,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-20,15133.57079,12.6,42.2,19.7,21.5,18.3,91,57,1.7,12.8,1.12,71509,4967,124297,348499,28824,1924.84,1644,1445.58,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-21,14813.11475,26.4,43.5,19.3,21.1,17.9,93,58,1.5,14.2,0.61,71509,4967,124297,348499,28824,1925.84,1645.7,1447.27,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-22,14569.34307,0.6,10.5,20.3,26.4,15.3,74,16,1.5,9.8,0.14,71509,4967,124297,348499,28824,1926.67,1647.81,1449.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-23,7284.671535,0.2,9.7,18.9,25.7,13.6,72,25,1.5,8.9,0.07,71509,4967,124297,348499,28824,1927.26,1649.04,1450.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-26,7015.734265,0.5,11.7,17.8,23.1,13.8,68,32,2.1,10.5,0.145,71509,4967,124297,348499,28824,1926.56,1650.45,1451.71,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-27,14031.46853,0,2.3,17.2,23.9,11.4,68,28,1.8,11.6,0.29,71509,4967,124297,348499,28824,1926.98,1651.41,1453.05,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-28,15083.42697,0,0.9,16.9,22.1,11.6,75,35,1.5,9,0.36,71509,4967,124297,348499,28824,1927.58,1652.82,1454.51,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-29,26430.42913,1.8,46.8,18.6,23.7,14.1,76,29,1.6,10.2,0.77,71509,4967,124297,348499,28824,1928.87,1654.25,1455.9,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-09-30,21571.4531,0.7,15,18.5,24.7,14.2,63,18,2.6,17.5,0.66,71509,4967,124297,348499,28824,1930.09,1655,1456.47,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
2018-10-01,16712.47706,1.2,8.1,16,20,12.3,62,25,2.9,16.6,0.55,71509,4967,124297,348499,28824,1930.96,1657.1,1458.98,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-02,8379.912664,0,0.5,15.5,22.1,10.1,71,24,1.4,10.3,0.92,71509,4967,124297,348499,28824,1933.7,1659.87,1461.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-03,8144.069584,0,0,15.5,23.5,9.2,72,18,1.2,8.9,1.9,71509,4967,124297,348499,28824,1935.59,1661.85,1463.91,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-04,10985.0587,0.4,14.8,18.1,24.6,10.8,70,32,2,9.1,0.94,71509,4967,124297,348499,28824,1936.9,1663.86,1466.05,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-05,13842.29607,57.9,310,17.5,19.3,15.7,93,52,2.4,17.6,0.33,71509,4967,124297,348499,28824,1938.22,1666.77,1469.06,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-06,15000,81.2,225.5,18.8,22,16.2,87,50,3.9,27.1,0.006,71509,4967,124297,348499,28824,1939.43,1669.15,1471.44,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-07,14429.03226,0,0.6,17.6,23.7,12.6,71,21,1.7,11,0.313,71509,4967,124297,348499,28824,1939.78,1670.38,1472.75,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-08,13858.06452,0,0,14.5,21.1,9.7,62,17,1.5,8.8,0.62,71509,4967,124297,348499,28824,1940.54,1672.36,1475.13,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-09,18041.56479,0,12.8,14.8,19.8,10,72,22,1.2,8.1,0.41,71509,4967,124297,348499,28824,1945.16,1675.17,1478.23,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-10,16600.79576,1.6,18.8,13.9,17.8,9.2,64,28,2.6,12.4,0.38,71509,4967,124297,348499,28824,1946.45,1677.03,1480.36,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-11,15013.55463,0,2,10.7,16,5.9,57,19,2.2,12.6,0.72,71509,4967,124297,348499,28824,1948.26,1679.67,1483.11,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-12,18083.9527,0,0,10.4,17.6,4.6,67,25,1.3,9.4,0.59,71509,4967,124297,348499,28824,1948.68,1681.55,1485.35,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-13,15941.21212,0,0.1,11.8,19.7,5.3,72,22,1.2,6.9,0.66,71509,4967,124297,348499,28824,1949.8,1683.13,1486.85,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-14,14513.76619,0,0,13.1,20.3,6.8,72,20,1.2,6.2,0.8,71509,4967,124297,348499,28824,1951.15,1684,1487.61,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-15,13086.32025,0,0,14,21.1,8.5,73,22,1.3,8.4,0.94,71509,4967,124297,348499,28824,1951.5,1685.11,1489.18,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-16,17163.92897,0.3,14.2,13,18.5,9.1,78,27,1.1,11.3,0.9,71509,4967,124297,348499,28824,1952.67,1686.39,1490.63,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-17,15773.33333,1.5,41.5,12.4,19.3,7.6,73,16,1.3,10.2,0.57,71509,4967,124297,348499,28824,1952.8,1687.47,1491.89,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-18,13711.68582,6.3,104.4,11.6,17.7,6.2,73,19,1.8,12.5,0.52,71509,4967,124297,348499,28824,1953.86,1688.25,1492.79,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-19,13753.62319,0,0.5,12.1,19.3,6.7,70,20,1.7,11.9,0.69,71509,4967,124297,348499,28824,1953.67,1688.74,1493.51,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-20,14438.0531,0,0,11.5,20.5,5.3,70,15,1.1,7.3,0.23,71509,4967,124297,348499,28824,1954.13,1689.15,1493.84,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-21,14352.54105,0,0,11.6,20.8,4.9,68,12,1,6.2,0.39,71509,4967,124297,348499,28824,1954.32,1689.48,1494,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-22,14267.02899,0,1.8,12.8,20.1,6.7,72,13,0.9,5.5,0.55,71509,4967,124297,348499,28824,1954.03,1689.76,1494.63,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-23,9396.943231,1.2,11.7,13.2,19.3,8.6,78,29,1.3,10.7,0.92,71509,4967,124297,348499,28824,1953.72,1689.71,1494.64,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-24,14713.12649,0,0,12.2,19.5,7.1,71,18,1.3,7.9,0.42,71509,4967,124297,348499,28824,1954.82,1689.73,1494.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-25,15746.10526,0,0,12.3,20.9,5.6,70,11,1.1,7.6,0.48,71509,4967,124297,348499,28824,1954.02,1689.78,1494.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-26,7987.099692,6.9,21.7,12.3,15.1,9.2,83,38,1.6,17.8,5.53,71509,4967,124297,348499,28824,1953.85,1689.64,1494.76,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-27,13214.11765,0.3,4,10.6,14.3,7,57,22,3.2,18.2,0.43,71509,4967,124297,348499,28824,1954.04,1689.69,1494.82,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-28,14930.82353,5,17.2,10.6,16.5,4.4,71,19,2.2,15.8,0.43,71509,4967,124297,348499,28824,1953.94,1689.84,1494.71,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-29,16647.52941,0.3,5.4,9.8,15.5,5,70,28,2,11,0.43,71509,4967,124297,348499,28824,1953.68,1689.86,1495.16,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-30,16054.20354,0,0.1,7.5,13.1,2.6,61,20,1.9,10,0.9,71509,4967,124297,348499,28824,1954.58,1690.11,1495.37,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-10-31,17149.78723,0,12,7.8,14.2,2.8,66,23,1.6,13.4,2.59,71509,4967,124297,348499,28824,1954.5,1690.14,1495.5,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
2018-11-01,12960.94276,0,0,7.7,16,1.4,67,17,1.3,10.5,1.19,71509,4967,124297,348499,28824,1954.74,1690.24,1495.61,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-02,1736.834701,0,0,9,18.3,2.1,67,11,1.1,7,8.53,71509,4967,124297,348499,28824,1954.86,1690.21,1495.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-03,15292.83537,0,0,9.7,19.3,2.6,67,11,1,6.4,0.66,71509,4967,124297,348499,28824,1954.9,1690.19,1495.63,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-04,14751.3565,0,0,10.2,19.8,3.1,67,12,1.1,6.5,0.9,71509,4967,124297,348499,28824,1954.51,1690.31,1495.6,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-05,14209.87762,0,2.1,10.7,19.1,3.8,73,16,1,7.9,1.14,71509,4967,124297,348499,28824,1953.9,1690.3,1495.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-06,13645.49669,0.2,9.8,11.8,19,5.7,79,25,1,7.6,0.76,71509,4967,124297,348499,28824,1886.4,1665.5,1478.46,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-07,13061.97685,6.1,152.8,12.8,15.5,10.1,88,47,1,8.6,1.12,71509,4967,124297,348499,28824,1873.34,1640.7,1462.31,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-08,11491.55844,34.6,101.2,14,17.1,12.1,93,60,2.1,20.1,0.31,71509,4967,124297,348499,28824,1865.67,1615,1444.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-09,13389.47368,0.4,4.9,12.4,16.1,7.9,70,32,2.9,15.3,0.36,71509,4967,124297,348499,28824,1861.78,1598.67,1434.18,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-10,13875.14743,0,0.5,10.9,18.2,5.5,75,24,1.3,8.3,1.19,71509,4967,124297,348499,28824,1857.78,1589.25,1427.93,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-11,11668.48281,1.1,9.7,9.5,14.3,4.9,81,16,1,9.4,1.285,71509,4967,124297,348499,28824,1857.88,1585.66,1425.16,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-12,9461.818182,1,7.5,9.3,14.9,4.9,72,24,1.5,10.5,1.38,71509,4967,124297,348499,28824,1856.96,1580.32,1422.44,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-13,12478.86179,0.4,10.9,8.8,15.4,4,74,25,1.3,10.7,1.23,71509,4967,124297,348499,28824,1853.85,1574.73,1418.79,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-14,8892.593304,0.4,6.3,8.5,15.9,3.3,76,27,1.1,8.5,135.39,71509,4967,124297,348499,28824,1850.6,1569.96,1416.15,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-15,11371.6409,0,0,8.7,16.5,3,76,2,1,7.3,0.84,71509,4967,124297,348499,28824,1847.92,1565.07,1413.37,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-16,9225.312856,1,10.2,9,13.7,5.1,78,27,1.2,11.5,0.88,71509,4967,124297,348499,28824,1845.05,1560.28,1410.52,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-17,14031.15044,0,7.2,7.4,13.7,2.7,65,7,1.5,11.5,0.57,71509,4967,124297,348499,28824,1842.59,1556.81,1408.06,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-18,12574.17671,0,4.4,6.4,11.1,2,59,11,1.2,8.2,0.89,71509,4967,124297,348499,28824,1842.16,1555.15,1407.06,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-19,11117.20297,0,0,7.2,13.6,2,62,17,1.2,8.9,1.21,71509,4967,124297,348499,28824,1840.88,1551.91,1405.7,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-20,11796.73807,0.1,4.3,6.1,13.5,0.3,53,9,1.3,9.8,1.03,71509,4967,124297,348499,28824,1839.42,1547.21,1402.88,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-21,13344.91464,0.7,7.6,6.2,11.1,1.4,64,10,1.4,15.2,235.18,71509,4967,124297,348499,28824,1835.63,1541.69,1399.81,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-22,10602.05339,0,0,4.1,8.8,-0.2,50,12,2.4,12.5,0.49,71509,4967,124297,348499,28824,1832.4,1536.76,1396.99,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-23,11384.21053,0,2.8,2.3,8.6,-2.6,50,9,1.4,9.5,0.3,71509,4967,124297,348499,28824,1828.55,1531.65,1394.1,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-24,11174.37888,4.3,28.6,3.7,7.1,-0.6,78,17,1.4,12.6,0.64,71509,4967,124297,348499,28824,1827.05,1527.85,1391.49,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-25,11426.59685,0,0,5.7,11.3,1.8,82,33,1.2,6.9,0.66,71509,4967,124297,348499,28824,1826.64,1526.19,1390.48,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-26,11678.81481,0,5.7,5.9,13.9,0.6,77,18,1,6.5,0.68,71509,4967,124297,348499,28824,1824.91,1522.79,1389.11,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-27,12037.10692,0,0,7.8,14.9,1.5,75,18,1.3,9.5,0.64,71509,4967,124297,348499,28824,1822.86,1516.55,1385.28,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-28,13910.00177,0,0,5.9,12.1,1.2,54,5,1.5,10,147.08,71509,4967,124297,348499,28824,1819.19,1510.85,1381.88,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-29,8079.38258,0,0,5,11.4,-0.9,54,10,1,8.6,0.91,71509,4967,124297,348499,28824,1815.62,1505.23,1378.62,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-11-30,16881.16748,0,0,5.1,12.1,-0.1,59,8,1.2,8,1.44,71509,4967,124297,348499,28824,1811.73,1500.24,1375.38,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
2018-12-01,10012.44573,0,0,5.4,11.9,1,62,11,1.2,8.8,0.69,71509,4967,124297,348499,28824,1808.69,1493.32,1370.66,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-02,10081.52934,0.2,16.8,8.5,15.3,1.2,71,35,1.3,11.6,0.63,71509,4967,124297,348499,28824,1807.33,1490.73,1368.46,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-03,10150.61296,8.6,22.5,12.1,15.2,9.1,92,45,1.1,12.2,0.57,71509,4967,124297,348499,28824,1807.46,1486.92,1366.23,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-04,7646.190935,12.2,36.7,10.2,14.1,5.2,78,25,2.3,16.4,1.04,71509,4967,124297,348499,28824,1804.26,1481.24,1362.36,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-05,11071.8254,0,29.9,3.9,7.9,-0.3,54,13,1.9,13.3,0.25,71509,4967,124297,348499,28824,1799.09,1475.39,1358.37,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-06,6750,2.5,60.6,4,6.9,1.6,72,25,2.1,15.1,0.33,71509,4967,124297,348499,28824,1795.96,1470.45,1354.9,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-07,10894.29081,0,4.5,-3,3.1,-6.1,43,12,3.8,17,1.12,71509,4967,124297,348499,28824,1792.41,1465.39,1351.26,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-08,12737.66816,0.1,6.4,-5,-1,-8.4,47,12,2.5,15.4,0.22,71509,4967,124297,348499,28824,1790.66,1461.3,1348.62,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-09,12702.38671,0,4.4,-4.4,0.7,-8.8,42,6,2,11,0.26,71509,4967,124297,348499,28824,1789.16,1459.79,1347.13,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-10,12667.10526,0,0.7,-1.9,5.4,-7.9,47,3,1.4,11.3,0.3,71509,4967,124297,348499,28824,1787.75,1456.49,1344.98,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-11,10787.5,1.8,20,0.3,2.6,-3,78,17,1.3,11,0.16,71509,4967,124297,348499,28824,1787.03,1451.67,1341.17,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-12,8693.714286,0,30.5,-0.5,3.8,-4.2,60,14,2.2,14.6,0.18,71509,4967,124297,348499,28824,1785.46,1447.47,1337.82,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-13,10061.90476,0.3,7.9,-0.3,5.1,-5.3,62,19,2.2,14.3,0.11,71509,4967,124297,348499,28824,1781.41,1443.21,1334.32,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-14,8721.666667,0,24.1,-2.4,3,-6.5,56,15,2,11.9,0.12,71509,4967,124297,348499,28824,1779.75,1439.29,1331.38,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-15,9678.403756,0,0.4,-1.9,5.7,-8.3,55,7,1.1,7.9,0.21,71509,4967,124297,348499,28824,1777.29,1435.85,1328.46,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-16,8524.408022,0.6,7.1,0.6,4.5,-3.2,73,11,1.1,9.1,0.725,71509,4967,124297,348499,28824,1775.57,1434.31,1326.72,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-17,7370.412288,0.1,1.3,3.2,7.5,-1,61,18,2.2,15.2,1.24,71509,4967,124297,348499,28824,1774.36,1431.21,1324.8,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-18,7018.759019,0,0,2.5,8.5,-2.5,64,20,1.7,13.1,0.69,71509,4967,124297,348499,28824,1770.19,1426.88,1320.94,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-19,7793.984962,0,1.8,5.1,11.9,-0.6,66,16,1.5,11.5,0.93,71509,4967,124297,348499,28824,1768.69,1422.55,1316.95,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-20,8300.691244,0,21.8,4.2,10.5,-0.1,67,16,0.9,11.1,0.87,71509,4967,124297,348499,28824,1766.57,1417.46,1312.44,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-21,7199.743918,0,0,5.1,12.2,-1.3,69,19,1,7.6,0.78,71509,4967,124297,348499,28824,1762.96,1412.04,1307.64,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-22,11285.51724,0,3,6.7,13.4,1.2,70,20,1.1,8.9,0.15,71509,4967,124297,348499,28824,1760.57,1407.88,1303.52,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-23,9587.928333,0.9,13.2,5.5,10.3,0.4,52,13,2.7,13.6,0.265,71509,4967,124297,348499,28824,1757.98,1405.51,1301.33,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-24,7890.339426,0,0,-0.3,5.1,-4.4,48,11,2,13.7,0.38,71509,4967,124297,348499,28824,1755.53,1401.56,1297.98,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-25,8108.263473,0,2,0.4,5.4,-5.4,58,16,1.3,8.7,0.5,71509,4967,124297,348499,28824,1751.49,1397.44,1293.97,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-26,8991.123188,0,1.1,2.5,6.9,-1,45,10,2.2,14.6,0.55,71509,4967,124297,348499,28824,1747.06,1393.36,1290.33,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-27,7978.118162,0,8.5,-4.8,-0.5,-8.1,31,4,3.9,17,0.46,71509,4967,124297,348499,28824,1745.44,1389.05,1286.17,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-28,7128.301887,0.1,10.7,-7,-2.7,-10.7,47,8,2.9,16.8,0.37,71509,4967,124297,348499,28824,1742.63,1385.9,1283.1,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-29,8750,0,8.2,-5.1,-0.7,-9.5,43,9,3,16.4,0.06,71509,4967,124297,348499,28824,1740.74,1383.03,1280.12,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-30,58713.59755,0,1.1,-4.7,0.9,-9.4,48,13,1.8,14.7,0.11,71509,4967,124297,348499,28824,1739.19,1381.66,1278.74,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-31,108677.1951,0,0,-3.2,4,-9.9,47,3,1.5,12.9,0.16,71509,4967,124297,348499,28824,1737.6,1379.77,1277.23,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2019-01-01,61234.43088,0.1,1.9,-2.1,2.1,-5.8,58,13,2.5,15,0.13,78438,5355,122987,337288,31642,1734.39,1375.08,1272.42,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-02,13791.66667,0,0,-2.5,3.2,-7,53,7,2.1,12.7,0.1,78438,5355,122987,337288,31642,1732.04,1371.58,1269.2,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-03,9240.506329,0,0,-2.1,5,-7.7,48,6,1.6,9.2,0.08,78438,5355,122987,337288,31642,1729.96,1367.67,1265.31,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-04,12829.14339,0,3.2,-0.7,5.3,-7.3,53,8,1.4,9.1,1.08,78438,5355,122987,337288,31642,1726.11,1363.93,1261.82,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-05,15387.8327,0,5.9,0.2,5.3,-4.6,49,9,2.1,11.7,0.26,78438,5355,122987,337288,31642,1725.01,1361.02,1258.88,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-06,13910.70761,0,0.8,-1.3,5.7,-6.1,46,6,1.6,10.7,0.235,78438,5355,122987,337288,31642,1724.12,1359.6,1257.43,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-07,12433.58252,0,0,-0.5,5.5,-6.3,53,12,1.8,9,0.21,78438,5355,122987,337288,31642,1723.07,1357.21,1255.3,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-08,7618.607182,0,0.6,-0.7,4.2,-4.8,46,9,2.8,14.5,0.92,78438,5355,122987,337288,31642,1721.28,1354.46,1252.58,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-09,11520.38225,0,2.2,-2.9,2.9,-8,40,5,1.6,13.2,0.29,78438,5355,122987,337288,31642,1719.06,1352.61,1250.76,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-10,8495.327103,0,0.3,0.5,5.1,-3.4,51,3,2,11.2,1.61,78438,5355,122987,337288,31642,1719.78,1351.2,1249.46,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-11,12289.04282,0,2.2,2.1,8.1,-3.4,63,22,1.3,8.7,0.4,78438,5355,122987,337288,31642,1718.32,1350.06,1248.49,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
