,날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘가격,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
1551,2018-04-18,0.0,0.0,13.2,21.2,5.5,54,9,1.7,8.5,4150.775632,68.8,331741,9150,50374,43045,28352,1859.72,1550.11,1348.0,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1552,2018-04-19,0.0,0.0,15.1,23.8,5.7,45,4,1.9,10.7,4468.563118,183.76,331741,9150,50374,43045,28352,1860.0,1550.39,1348.31,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1553,2018-04-20,0.0,0.0,17.7,27.5,8.7,52,6,1.4,9.1,4525.272618999999,101.79,331741,9150,50374,43045,28352,1860.07,1550.83,1348.74,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1554,2018-04-21,0.0,0.0,18.8,28.0,10.0,51,1,1.8,11.0,4419.182939,47.37,331741,9150,50374,43045,28352,1860.58,1551.2,1349.12,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1555,2018-04-22,4.7,51.7,15.7,21.2,11.5,71,8,2.4,15.0,4418.384757,55.78,331741,9150,50374,43045,28352,1860.17,1551.34,1349.11,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1556,2018-04-23,45.9,144.5,11.2,13.5,10.2,92,44,3.2,17.2,4417.586575,64.19,331741,9150,50374,43045,28352,1860.54,1551.69,1349.54,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1557,2018-04-24,10.5,70.5,11.6,14.1,9.0,83,25,2.6,14.1,4725.033359,65.29,331741,9150,50374,43045,28352,1861.05,1552.22,1350.32,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1558,2018-04-25,0.1,1.7,13.0,21.0,5.5,57,9,1.6,9.7,5028.101284,42.91,331741,9150,50374,43045,28352,1861.87,1552.76,1350.94,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1559,2018-04-26,0.0,0.0,14.6,22.7,6.2,59,11,1.6,9.9,5125.252039,53.58,331741,9150,50374,43045,28352,1862.61,1553.33,1351.72,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1560,2018-04-27,0.0,0.0,14.9,22.1,8.3,59,19,2.0,15.5,4667.555193,75.44,331741,9150,50374,43045,28352,1862.79,1554.15,1352.57,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1561,2018-04-28,0.0,0.0,15.9,24.2,7.8,59,9,1.8,10.5,4452.833008,48.21,331741,9150,50374,43045,28352,1862.58,1554.78,1353.13,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1562,2018-04-29,0.0,0.0,16.5,24.6,8.3,55,8,2.0,10.8,4138.4604675,73.315,331741,9150,50374,43045,28352,1863.84,1555.14,1353.33,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1563,2018-04-30,0.0,53.7,18.8,25.5,12.4,67,13,1.9,9.8,3824.0879270000005,98.42,331741,9150,50374,43045,28352,1863.61,1555.65,1354.19,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
1564,2018-05-01,0.5,8.0,18.6,23.3,14.0,78,30,1.5,10.7,4542.7017829999995,170.62,331741,9150,50374,43045,28352,1865.07,1557.66,1356.19,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1565,2018-05-02,12.9,40.5,14.9,19.2,10.5,88,40,2.3,21.3,4293.308588,72.66,331741,9150,50374,43045,28352,1865.36,1558.46,1357.02,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1566,2018-05-03,0.9,15.3,12.0,17.1,7.9,60,18,3.7,17.9,4414.33388,68.23,331741,9150,50374,43045,28352,1865.39,1559.37,1358.06,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1567,2018-05-04,0.0,0.0,14.5,21.0,7.1,45,10,3.5,13.9,4502.208222,81.25,331741,9150,50374,43045,28352,1866.04,1560.3,1359.11,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1568,2018-05-05,0.0,0.9,18.1,25.1,9.5,48,12,2.7,14.0,4474.165602,176.82,331741,9150,50374,43045,28352,1866.21,1561.55,1360.26,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1569,2018-05-06,19.5,161.0,15.9,18.7,14.2,92,33,1.8,13.1,4153.767441,145.345,331741,9150,50374,43045,28352,1866.82,1562.08,1360.67,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1570,2018-05-07,12.0,36.0,16.4,21.0,13.2,85,16,1.5,9.0,3833.36928,113.87,331741,9150,50374,43045,28352,1866.29,1562.73,1361.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1571,2018-05-08,0.5,14.6,15.1,19.2,11.6,71,34,2.9,12.6,4340.448125,79.45,331741,9150,50374,43045,28352,1866.92,1563.59,1362.69,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1572,2018-05-09,0.0,1.7,13.6,18.9,9.2,68,28,2.2,11.2,4146.810637,81.04,331741,9150,50374,43045,28352,1868.02,1565.32,1364.54,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1573,2018-05-10,0.0,0.0,15.2,22.0,9.3,70,18,1.7,8.5,3761.794364,99.08,331741,9150,50374,43045,28352,1869.26,1567.32,1366.73,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1574,2018-05-11,0.0,0.6,16.9,23.8,10.1,60,14,1.7,9.1,3807.250166,122.08,331741,9150,50374,43045,28352,1870.04,1569.89,1369.44,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1575,2018-05-12,16.7,54.1,16.0,18.7,13.5,84,22,1.9,10.7,3598.5628060000004,94.77,331741,9150,50374,43045,28352,1870.88,1572.13,1371.82,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1576,2018-05-13,3.3,73.5,17.3,22.4,13.6,81,26,1.9,11.6,3230.522164,155.285,331741,9150,50374,43045,28352,1871.13,1573.17,1372.7,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1577,2018-05-14,0.0,0.0,19.3,26.9,12.3,71,22,1.5,10.0,2862.481522,215.8,331741,9150,50374,43045,28352,1872.25,1574.67,1374.72,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1578,2018-05-15,0.0,1.8,22.5,29.5,15.0,66,13,1.5,12.1,3175.503443,154.53,331741,9150,50374,43045,28352,1875.6,1577.27,1377.49,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1579,2018-05-16,5.9,54.9,22.9,25.5,20.5,88,35,2.4,15.4,2946.496656,194.66,331741,9150,50374,43045,28352,1877.68,1579.46,1379.89,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1580,2018-05-17,17.3,158.5,22.8,26.8,19.5,87,45,2.5,15.6,3268.241907,132.74,331741,9150,50374,43045,28352,1879.27,1581.16,1381.62,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1581,2018-05-18,9.5,81.5,17.5,21.7,13.4,90,56,2.3,12.4,3305.986927,223.59,331741,9150,50374,43045,28352,1881.18,1583.01,1383.47,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1582,2018-05-19,0.1,2.0,15.7,20.9,10.9,66,19,2.7,10.3,3145.944409,100.83,331741,9150,50374,43045,28352,1882.25,1584.92,1385.46,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1583,2018-05-20,0.0,1.0,15.7,21.7,9.5,55,14,3.0,11.7,3038.0740400000004,153.155,331741,9150,50374,43045,28352,1882.76,1585.9,1386.29,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1584,2018-05-21,0.0,0.0,16.2,21.8,10.6,68,20,2.1,10.4,2930.203671,205.48,331741,9150,50374,43045,28352,1882.4,1587.43,1388.29,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1585,2018-05-22,6.6,21.9,17.5,23.7,12.1,78,30,1.4,9.6,2806.202902,195.18,331741,9150,50374,43045,28352,1883.53,1590.2,1390.78,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1586,2018-05-23,13.5,37.5,18.1,23.9,12.6,67,14,2.3,14.5,2769.804129,232.31,331741,9150,50374,43045,28352,1885.84,1591.97,1392.93,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1587,2018-05-24,0.0,0.0,18.9,26.7,9.8,55,12,2.0,14.2,3096.929231,243.27,331741,9150,50374,43045,28352,1887.57,1595.13,1396.04,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1588,2018-05-25,0.0,2.2,19.8,27.0,12.4,53,11,1.6,12.2,2935.1386350000002,222.39,331741,9150,50374,43045,28352,1890.75,1598.38,1399.4,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1589,2018-05-26,0.0,12.1,20.0,27.8,12.4,62,14,1.5,8.9,2657.44913,248.03,331741,9150,50374,43045,28352,1892.5,1600.91,1401.79,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1590,2018-05-27,0.0,4.2,19.5,25.1,14.5,69,23,1.2,7.8,2753.2492645,400.56,331741,9150,50374,43045,28352,1893.38,1602.06,1402.69,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1591,2018-05-28,0.6,15.0,20.4,26.2,15.1,72,21,1.5,10.0,2849.049399,553.09,331741,9150,50374,43045,28352,1894.05,1603.52,1404.41,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1592,2018-05-29,1.5,40.4,21.4,26.9,16.9,77,33,1.4,8.0,2605.925907,312.39,331741,9150,50374,43045,28352,1896.11,1605.58,1406.3,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1593,2018-05-30,2.2,25.5,20.7,25.8,16.7,78,27,1.7,9.7,2310.694725,327.72,331741,9150,50374,43045,28352,1896.9,1606.68,1407.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1594,2018-05-31,0.0,0.1,19.7,25.9,14.3,66,24,1.8,7.8,2426.277069,377.23,331741,9150,50374,43045,28352,1897.57,1607.24,1407.94,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
1595,2018-06-01,0.0,0.0,22.1,29.9,14.4,61,19,1.6,8.2,2409.55835,399.76,331741,9150,50374,43045,28352,1898.17,1608.43,1409.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1596,2018-06-02,0.0,0.0,23.1,31.1,15.6,56,16,1.6,7.2,2542.883273,233.67,331741,9150,50374,43045,28352,1897.99,1608.89,1409.56,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1597,2018-06-03,0.0,0.0,22.6,30.3,15.7,56,13,1.5,7.8,2482.317524,337.72499999999997,331741,9150,50374,43045,28352,1898.17,1609.16,1409.65,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1598,2018-06-04,0.0,1.1,22.3,28.5,16.1,61,20,1.5,9.8,2421.751775,441.78,331741,9150,50374,43045,28352,1899.25,1609.5,1410.35,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1599,2018-06-05,1.4,56.3,21.6,26.4,17.9,71,25,1.4,7.1,2554.297752,302.82,331741,9150,50374,43045,28352,1899.04,1609.7,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1600,2018-06-06,0.0,0.0,22.4,29.0,16.9,72,24,1.5,8.0,2473.3061850000004,243.35,331741,9150,50374,43045,28352,1899.29,1609.97,1410.63,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1601,2018-06-07,0.0,0.0,23.2,30.0,17.6,71,18,1.6,7.8,2579.4510960000002,273.8,331741,9150,50374,43045,28352,1899.18,1610.24,1411.08,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1602,2018-06-08,0.0,0.0,22.4,27.8,17.9,71,23,1.8,7.6,2732.771527,262.46,331741,9150,50374,43045,28352,1899.01,1610.24,1411.09,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1603,2018-06-09,1.1,16.7,21.2,26.0,17.2,71,33,2.5,13.9,3092.158737,151.27,331741,9150,50374,43045,28352,1898.44,1610.19,1411.05,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1604,2018-06-10,1.2,10.4,19.7,23.3,17.2,72,42,2.4,10.8,2980.3379860000005,181.595,331741,9150,50374,43045,28352,1898.32,1610.14,1410.76,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1605,2018-06-11,7.0,51.0,18.5,21.7,16.5,79,42,1.8,9.3,2868.5172350000003,211.92,331741,9150,50374,43045,28352,1897.6,1610.26,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1606,2018-06-12,0.9,19.4,19.5,24.5,16.0,74,34,1.6,8.8,3080.322088,194.57,331741,9150,50374,43045,28352,1897.5,1610.18,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1607,2018-06-13,0.0,5.6,20.4,25.4,16.3,73,37,1.8,12.4,2952.127512,183.67,331741,9150,50374,43045,28352,1897.5,1610.03,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1608,2018-06-14,1.6,45.1,20.5,24.8,17.6,72,35,2.4,12.8,3457.6271409999995,147.27,331741,9150,50374,43045,28352,1898.97,1609.97,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1609,2018-06-15,0.6,16.5,19.9,24.6,16.3,65,35,2.6,9.7,2886.220157,151.65,331741,9150,50374,43045,28352,1899.21,1609.74,1410.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1610,2018-06-16,0.0,0.0,19.7,25.7,14.8,66,24,2.1,9.3,3313.20759,127.12,331741,9150,50374,43045,28352,1899.31,1609.59,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1611,2018-06-17,0.0,0.0,20.8,27.0,14.6,73,23,1.3,7.1,3267.307654,150.54500000000002,331741,9150,50374,43045,28352,1899.63,1609.55,1410.29,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1612,2018-06-18,0.0,0.2,23.3,29.7,17.9,68,18,1.4,6.6,3221.407718,173.97,331741,9150,50374,43045,28352,1898.24,1609.32,1410.41,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1613,2018-06-19,3.2,51.8,21.3,25.7,18.2,80,35,1.2,7.3,3555.4292020000003,116.67,331741,9150,50374,43045,28352,1897.88,1609.16,1410.18,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1614,2018-06-20,0.0,1.2,22.5,28.2,18.0,72,25,1.8,12.5,3766.5099259999997,110.26,331741,9150,50374,43045,28352,1896.8,1608.89,1409.99,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1615,2018-06-21,0.0,0.0,23.1,29.5,17.8,62,15,2.0,12.7,3217.191107,159.69,331741,9150,50374,43045,28352,1896.51,1608.58,1409.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1616,2018-06-22,0.0,1.0,23.8,31.0,16.6,55,14,1.5,8.4,3332.190224,136.4,331741,9150,50374,43045,28352,1897.06,1608.32,1409.47,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1617,2018-06-23,0.0,1.7,24.0,29.9,19.5,58,19,1.9,8.5,3540.8524039999998,124.4,331741,9150,50374,43045,28352,1896.91,1608.12,1409.21,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1618,2018-06-24,0.0,0.0,25.5,32.7,19.2,62,16,1.9,7.0,3512.310595,134.525,331741,9150,50374,43045,28352,1896.98,1608.06,1408.97,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1619,2018-06-25,0.0,0.0,25.4,32.5,19.0,62,19,1.4,8.9,3483.768786,144.65,331741,9150,50374,43045,28352,1896.68,1608.02,1409.22,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1620,2018-06-26,29.4,139.3,23.4,26.4,20.4,87,47,2.5,13.5,3921.802072,145.84,331741,9150,50374,43045,28352,1896.69,1607.73,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1621,2018-06-27,31.4,122.0,24.4,28.8,21.3,84,39,2.4,13.7,3791.165652,68.98,331741,9150,50374,43045,28352,1896.47,1607.61,1408.69,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1622,2018-06-28,39.1,201.5,23.0,25.9,20.6,88,45,1.6,17.2,4378.1361990000005,147.11,331741,9150,50374,43045,28352,1896.79,1607.56,1408.6,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1623,2018-06-29,2.6,46.4,24.2,29.1,20.6,83,38,1.5,12.7,3637.3619909999998,89.22,331741,9150,50374,43045,28352,1896.25,1607.6,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1624,2018-06-30,12.4,181.0,23.2,26.9,20.5,87,54,1.5,12.9,3457.81909,130.8,331741,9150,50374,43045,28352,1896.81,1607.63,1408.65,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
1625,2018-07-01,67.4,210.8,22.7,26.0,20.0,92,52,2.0,14.7,3439.33957,108.21000000000001,331741,9150,50374,43045,28352,1897.87,1607.66,1408.44,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1626,2018-07-02,44.3,130.5,23.5,26.5,21.1,92,54,1.6,15.3,3420.86005,85.62,331741,9150,50374,43045,28352,1898.02,1607.83,1408.72,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1627,2018-07-03,12.2,137.0,24.8,28.5,22.1,84,45,2.4,15.3,4064.852868,74.42,331741,9150,50374,43045,28352,1898.64,1608.19,1409.08,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1628,2018-07-04,10.1,69.4,25.6,30.8,22.0,81,39,2.0,11.0,3564.514851,69.69,331741,9150,50374,43045,28352,1898.63,1608.49,1409.42,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1629,2018-07-05,11.1,81.9,23.6,26.9,21.8,88,51,1.5,6.8,3537.547847,82.41,331741,9150,50374,43045,28352,1897.87,1608.67,1409.56,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1630,2018-07-06,5.0,38.1,21.8,24.0,19.9,81,45,2.6,11.3,3873.4172439999998,86.97,331741,9150,50374,43045,28352,1897.44,1608.89,1409.83,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1631,2018-07-07,0.2,4.1,21.3,25.9,17.9,70,35,2.7,11.1,3645.908988,58.36,331741,9150,50374,43045,28352,1897.93,1609.18,1410.0,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1632,2018-07-08,0.0,2.1,20.9,24.8,17.3,72,36,2.2,9.0,3728.781883,66.83500000000001,331741,9150,50374,43045,28352,1897.97,1609.27,1409.91,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1633,2018-07-09,12.3,69.8,20.2,21.9,18.8,91,61,1.7,11.5,3811.654778,75.31,331741,9150,50374,43045,28352,1897.07,1609.44,1410.25,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1634,2018-07-10,2.4,80.5,24.0,28.5,20.0,85,44,1.6,12.2,4026.8982140000003,181.06,331741,9150,50374,43045,28352,1897.21,1609.85,1410.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1635,2018-07-11,3.1,34.5,26.1,30.3,22.8,83,45,1.4,11.7,3730.619403,176.56,331741,9150,50374,43045,28352,1897.67,1610.24,1411.21,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1636,2018-07-12,0.0,2.3,27.4,32.1,23.3,80,39,1.6,9.7,4027.903829,62.81,331741,9150,50374,43045,28352,1897.84,1610.57,1411.57,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1637,2018-07-13,0.0,0.9,27.8,32.6,24.1,77,38,1.6,8.8,3662.956354,154.04,331741,9150,50374,43045,28352,1897.72,1610.76,1411.84,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1638,2018-07-14,0.0,0.2,27.9,33.0,23.7,75,26,1.6,8.4,3863.2185210000002,58.94,331741,9150,50374,43045,28352,1897.22,1610.99,1412.03,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1639,2018-07-15,0.0,0.0,28.2,33.9,23.4,74,30,1.5,6.7,3965.049984,96.675,331741,9150,50374,43045,28352,1897.53,1611.22,1411.97,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1640,2018-07-16,0.0,0.0,28.2,33.9,23.1,72,30,1.4,7.2,4066.8814469999998,134.41,331741,9150,50374,43045,28352,1898.52,1611.42,1412.52,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1641,2018-07-17,0.0,0.0,28.1,33.4,23.3,72,34,1.6,7.3,3744.865157,65.6,331741,9150,50374,43045,28352,1898.76,1611.64,1412.7,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1642,2018-07-18,0.0,0.0,27.8,33.4,23.0,74,32,1.4,6.1,4142.676894,44.59,331741,9150,50374,43045,28352,1898.36,1611.69,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1643,2018-07-19,0.0,0.0,28.1,34.0,23.1,73,29,1.4,6.5,4256.080328,52.05,331741,9150,50374,43045,28352,1900.49,1611.79,1412.85,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1644,2018-07-20,0.0,0.0,28.7,35.2,23.0,72,25,1.3,6.7,3720.258903,57.54,331741,9150,50374,43045,28352,1899.67,1611.82,1412.88,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1645,2018-07-21,0.0,0.6,29.3,35.4,24.0,70,27,1.4,10.2,3939.3856130000004,54.88,331741,9150,50374,43045,28352,1899.99,1611.93,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1646,2018-07-22,0.0,0.4,29.6,35.2,24.7,68,24,1.7,13.4,3919.8676785,61.83,331741,9150,50374,43045,28352,1899.79,1611.97,1412.69,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1647,2018-07-23,0.0,8.9,29.6,35.0,25.4,69,28,1.6,10.6,3900.3497439999996,68.78,331741,9150,50374,43045,28352,1899.31,1612.09,1413.23,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1648,2018-07-24,0.0,0.1,29.7,35.3,24.9,72,30,1.6,10.4,3516.516893,107.65,331741,9150,50374,43045,28352,1898.95,1612.21,1413.32,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1649,2018-07-25,0.0,0.6,29.7,34.6,25.8,73,32,1.8,8.9,4132.695544,49.82,331741,9150,50374,43045,28352,1898.64,1612.29,1413.36,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1650,2018-07-26,0.0,1.2,29.9,35.2,25.5,72,28,1.5,6.2,4719.727801,53.38,331741,9150,50374,43045,28352,1897.26,1612.47,1413.48,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1651,2018-07-27,0.1,3.0,30.0,35.9,25.5,75,29,1.5,7.8,3974.6114549999998,63.64,331741,9150,50374,43045,28352,1898.15,1612.59,1413.62,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1652,2018-07-28,3.6,68.0,28.9,34.4,25.6,78,34,1.6,9.6,3844.0650450000003,32.84,331741,9150,50374,43045,28352,1899.2,1612.86,1413.71,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1653,2018-07-29,0.1,9.5,29.4,34.6,24.7,67,24,2.5,13.3,3704.8681895000004,49.74,331741,9150,50374,43045,28352,1899.42,1613.03,1413.7,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1654,2018-07-30,0.2,8.8,29.0,34.0,24.9,68,33,2.2,9.0,3565.6713340000006,66.64,331741,9150,50374,43045,28352,1899.32,1613.2,1414.24,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1655,2018-07-31,0.0,0.0,29.2,35.3,23.9,67,28,1.8,8.1,3061.1276980000002,67.45,331741,9150,50374,43045,28352,1901.37,1613.82,1414.76,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
1656,2018-08-01,0.0,0.0,30.0,36.6,23.8,66,24,1.7,8.8,3481.9870840000003,164.92,331741,9150,50374,43045,28352,1902.36,1614.67,1415.68,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1657,2018-08-02,0.0,0.0,30.2,36.1,24.9,67,20,1.7,9.3,4210.115983,60.18,331741,9150,50374,43045,28352,1902.29,1615.04,1415.93,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1658,2018-08-03,0.1,8.5,30.1,35.6,25.4,68,27,1.9,12.6,4228.655790999999,47.94,331741,9150,50374,43045,28352,1902.7,1615.31,1416.14,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1659,2018-08-04,0.0,1.0,30.3,35.6,25.9,70,29,1.9,7.9,3790.460323,16.21,331741,9150,50374,43045,28352,1902.92,1615.62,1416.38,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1660,2018-08-05,1.6,68.5,30.0,35.3,25.9,70,31,2.0,7.7,3920.1410005,27.84,331741,9150,50374,43045,28352,1902.9,1615.84,1416.37,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1661,2018-08-06,12.1,226.2,29.1,34.2,25.5,76,34,1.6,8.7,4049.8216780000002,39.47,331741,9150,50374,43045,28352,1902.53,1615.97,1416.92,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1662,2018-08-07,1.2,90.7,28.6,33.3,25.4,76,39,1.6,7.3,3664.3966990000004,53.38,331741,9150,50374,43045,28352,1902.95,1616.6,1417.51,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1663,2018-08-08,1.6,48.4,28.8,34.6,24.9,75,32,1.5,7.7,3918.197524,79.81,331741,9150,50374,43045,28352,1903.48,1616.88,1417.84,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1664,2018-08-09,3.0,39.7,28.5,33.7,24.9,78,34,1.5,7.8,3723.56161,49.0,331741,9150,50374,43045,28352,1902.57,1617.17,1418.0,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1665,2018-08-10,8.2,85.5,27.7,32.4,24.9,82,36,1.5,6.4,4044.484196,64.29,331741,9150,50374,43045,28352,1903.15,1617.37,1418.28,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1666,2018-08-11,0.9,15.5,27.7,32.3,24.3,76,32,1.8,8.2,3956.2209369999996,38.82,331741,9150,50374,43045,28352,1904.02,1617.58,1418.4,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1667,2018-08-12,0.5,41.1,28.1,33.0,24.1,76,37,1.7,10.6,3800.3080094999996,42.489999999999995,331741,9150,50374,43045,28352,1904.12,1617.82,1418.42,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1668,2018-08-13,0.9,26.5,29.7,35.3,25.1,74,28,1.6,11.8,3644.395082,46.16,331741,9150,50374,43045,28352,1904.03,1618.03,1419.0,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1669,2018-08-14,0.0,51.0,29.9,36.0,25.0,69,23,1.4,8.8,3961.520542,51.92,331741,9150,50374,43045,28352,1905.02,1618.46,1419.33,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
1670,2018-08-15,3.5,96.5,29.4,35.9,24.5,71,24,1.8,11.4,3443.338344,44.51,331741,9150,50374,43045,28352,1904.75,1618.68,1419.48,1.4,4.6,1.8,0.5,0.0,2.5,0.9,1.5
