날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,무가격
2015-09-20,0,0,20.1,26.6,14.8,78,26,1.2,6.8,3.98,1309994,0,4682,1108,20058,1867.19,1509.17,1260.87,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,386.9226908
2015-09-21,0,1.6,20.6,27.9,15.1,75,17,1.3,6.2,1073.21,1309994,0,4682,1108,20058,1866.39,1508.82,1260.92,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,292.5968798
2015-09-22,0,0,20.6,28,14.8,72,17,1.6,10.4,804.87,1309994,0,4682,1108,20058,1861.43,1508.07,1260.02,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,386.8621609
2015-09-23,8.4,133.1,19,22.5,15.6,83,39,1.4,11.2,1101.47,1309994,0,4682,1108,20058,1861.17,1507.12,1259.15,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,444.6140908
2015-09-24,1.2,14,20.7,25.7,16.5,80,25,1.7,10,1181.16,1309994,0,4682,1108,20058,1859.5,1506.39,1258.47,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,444.8321812
2015-09-25,0,1.5,20.6,26.3,16.3,78,29,1.4,8.6,1109.36,1309994,0,4682,1108,20058,1859.52,1505.75,1258.01,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,403.2632301
2015-09-26,0,0,20.1,26.5,15.4,78,20,1.3,8.2,420.18,1309994,0,4682,1108,20058,1860.86,1505.21,1257.14,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,303.4804038
2015-09-30,1.7,93.5,19.3,23.1,16.7,66,20,2.1,13.3,660.22,1309994,0,4682,1108,20058,1859.95,1504.76,1256.87,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,361.1015071
2015-10-01,37.4,103,18.1,22.6,14.5,84,33,3,23.7,738.66,1309994,0,4682,1108,20058,1859.54,1503.91,1255.89,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,373.7558796
2015-10-02,0,0.5,15.9,21.9,8.9,55,15,2.7,21,373.78,1309994,0,4682,1108,20058,1861.46,1503.71,1255.67,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,534.0467285
2015-10-03,0,0,18.2,24.9,11.9,66,13,2.2,12.7,762.01,1309994,0,4682,1108,20058,1862.41,1503.08,1254.99,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,366.6546153
2015-10-05,0,0.1,16.7,24.4,11,66,19,1.3,6.3,903.7,1309994,0,4682,1108,20058,1861.07,1502.49,1254.54,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,360.9943864
2015-10-06,0,0,16.8,25.4,10.1,69,14,1.2,6.3,791.58,1309994,0,4682,1108,20058,1860.72,1502.15,1254.27,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,350.417741
2015-10-07,0,0,17.2,24.8,10.8,74,24,1.2,7.9,790.84,1309994,0,4682,1108,20058,1859.26,1501.64,1253.99,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,308.8092221
2015-10-08,0.1,3.1,17.5,24.4,12.5,74,21,1.4,10.1,745.45,1309994,0,4682,1108,20058,1859.18,1501.45,1253.86,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,304.3613924
2015-10-09,0.4,4,16,21.4,10.2,56,7,2.3,14,705.9,1309994,0,4682,1108,20058,1859.32,1501.19,1253.66,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,289.5706166
2015-10-10,4.8,17.1,13.7,20.7,7.6,73,15,1.9,16.8,405.5,1309994,0,4682,1108,20058,1859.19,1501.22,1253.45,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,321.0166658
2015-10-12,0.5,5.9,13.4,18.5,9.4,66,25,2.4,16.3,782.74,1309994,0,4682,1108,20058,1857.48,1501.37,1254.01,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,338.4078895
2015-10-13,0,0.2,14.4,21.8,7.5,65,16,1.9,13.6,777.5,1309994,0,4682,1108,20058,1858.19,1501.4,1254.23,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,328.190313
2015-10-14,0,0,15.5,23.3,9.5,73,17,1.3,8.1,778.27,1309994,0,4682,1108,20058,1860.67,1501.27,1254.35,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,337.7792454
2015-10-15,0,0,15.7,23.8,9.9,76,18,1.2,6.1,895.58,1309994,0,4682,1108,20058,1858.79,1501.02,1254.38,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,305.549045
2015-10-16,0,0,15.8,23.5,10.4,79,16,1.2,7.8,769.03,1309994,0,4682,1108,20058,1857.55,1500.68,1254.1,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,288.8500811
2015-10-17,0,0,16.1,24.8,10.2,76,10,1.2,7,520.98,1309994,0,4682,1108,20058,1856.64,1500.22,1253.58,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,281.1753087
2015-10-19,0.1,7.9,16.4,23.5,10.7,76,27,1.2,8.3,724.69,1309994,0,4682,1108,20058,1855.99,1500.06,1253.66,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,318.0343166
2015-10-20,0,0,16.8,24.1,11.5,77,28,1.2,9.7,757.24,1309994,0,4682,1108,20058,1852.42,1499.36,1252.79,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,356.615
2015-10-21,0.2,5.6,16.9,23.9,11.8,81,30,1.2,9.7,661.55,1309994,0,4682,1108,20058,1851.28,1498.61,1252.17,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,318.0719129
2015-10-22,0.3,8.5,16.3,21.6,12.3,80,39,1.5,9.7,891.28,1309994,0,4682,1108,20058,1852.28,1497.57,1251.33,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,283.9092469
2015-10-23,0,0,16.3,22,12.3,79,28,1.2,6.9,703.82,1309994,0,4682,1108,20058,1853.13,1496.3,1250.25,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,295.7179636
2015-10-24,1.2,16.4,16.2,22.3,11.3,77,24,1.7,12.4,468.28,1309994,0,4682,1108,20058,1853.67,1495.18,1249.07,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,321.7055712
2015-10-26,0.4,17,14.4,19.8,9.1,68,27,1.8,11.9,801.12,1309994,0,4682,1108,20058,1851.75,1494.14,1248.54,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,352.9513492
2015-10-27,16.3,45.5,13.4,17.8,9.7,71,18,2.7,17.3,822.29,1309994,0,4682,1108,20058,1846.55,1492.85,1247.21,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,351.8361549
2015-10-28,0,0,11.4,17.2,5.9,56,13,2.1,14.7,424.79,1309994,0,4682,1108,20058,1841.59,1491.5,1246.35,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,387.3353343
2015-10-29,0.4,5.7,10.5,16.3,5.4,57,14,1.7,11.5,802.64,1309994,0,4682,1108,20058,1839.38,1490.09,1245.42,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,366.8971809
2015-10-30,0,0.4,8,12.8,3.6,51,6,2.3,12.6,891.43,1309994,0,4682,1108,20058,1840.6,1489.15,1244.65,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,356.4221998
2015-10-31,0,0,6.3,13.2,0.7,54,11,1.8,11.2,770.53,1309994,0,4682,1108,20058,1839.51,1488.27,1243.83,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,315.0706799
2015-11-02,0.2,5.5,10.1,16.4,4.6,65,8,1.7,9.8,957.06,1309994,0,4682,1108,20058,1836.21,1486.62,1242.73,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,348.5713495
2015-11-03,0,0,10.8,19,4.9,70,13,1.2,6.9,949.25,1309994,0,4682,1108,20058,1834.89,1485.8,1242.47,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,349.8787423
2015-11-04,0,0,10.9,20,3.8,71,10,1.2,7.9,1029.74,1309994,0,4682,1108,20058,1833.72,1484.88,1241.59,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,336.3117924
2015-11-05,0,0.4,12.9,20.7,7.1,70,11,1.2,7.5,921.51,1309994,0,4682,1108,20058,1834.49,1483.82,1240.64,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,338.719843
2015-11-06,2.6,20.1,13.5,19.2,8,75,29,2.4,17.7,928.66,1309994,0,4682,1108,20058,1835.66,1482.93,1240.02,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,325.7471227
2015-11-07,28,115.5,13.2,14.5,11.7,93,65,2.5,16.5,631.72,1309994,0,4682,1108,20058,1836.45,1481.57,1238.78,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,403.8606503
2015-11-09,3.2,32.5,12.7,15.5,10.8,86,45,1.9,16.8,622.15,1309994,0,4682,1108,20058,1835.7,1480.63,1238.39,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,416.2248533
2015-11-10,0.2,5,11.1,15.3,7.6,79,33,1.6,15.9,725.9,1309994,0,4682,1108,20058,1835.67,1479.73,1238.23,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,432.0470426
2015-11-11,2,67.5,11.5,17.1,6.8,81,36,1.3,10.7,1061.88,1309994,0,4682,1108,20058,1835.47,1478.81,1237.75,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,410.6564195
2015-11-12,0.6,6.2,13.7,18.1,9.1,75,38,2,9.6,1119.7,1309994,0,4682,1108,20058,1834.52,1477.75,1237.17,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,398.2996338
2015-11-13,24.4,112.7,12.1,13.9,10.9,89,52,2.4,13.5,1092.43,1309994,0,4682,1108,20058,1831.97,1476.76,1236.28,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,392.0384225
2015-11-14,5,50.7,13.8,16.2,12,93,59,1.2,11.7,523.82,1309994,0,4682,1108,20058,1830.76,1475.88,1235.67,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,479.5095644
2015-11-16,10.7,26.3,12.6,15.8,8.9,90,50,1.3,13.6,1136.08,1309994,0,4682,1108,20058,1818.76,1474.51,1235.34,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,460.8785134
2015-11-17,0.5,9.5,14.3,17.1,12.3,89,39,1.6,11.1,904.96,1309994,0,4682,1108,20058,1823.88,1473.35,1234.64,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,460.7804167
2015-11-18,7.9,86.7,11.6,14.2,9.4,85,55,2.9,13.5,959.12,1309994,0,4682,1108,20058,1824.41,1472.28,1233.95,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,396.4808757
2015-11-19,0.9,30.5,10.2,12.1,8.6,86,49,1.5,9.3,644.72,1309994,0,4682,1108,20058,1826.73,1470.98,1233.25,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,406.3837156
2015-11-20,0.1,4.5,11,15.9,7.6,82,32,1.2,8.2,1052.94,1309994,0,4682,1108,20058,1825.04,1469.3,1232.55,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,433.6287995
2015-11-21,0.1,1.5,9.6,13.5,5.9,82,32,1.1,7.4,1109.35,1309994,0,4682,1108,20058,1827.47,1467.88,1231.58,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,503.9065324
2015-11-23,6.6,46.5,10.9,12.7,9.2,88,57,1.8,13.5,1406.73,1309994,0,4682,1108,20058,1827.43,1466.33,1230.99,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,558.984019
2015-11-24,2.8,39,8.5,11.2,6,74,32,2.4,13.7,833.3,1309994,0,4682,1108,20058,1824.46,1464.51,1230.13,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,454.7834464
2015-11-25,9,34.7,5.6,7.6,3.8,86,45,2,19.1,927.36,1309994,0,4682,1108,20058,1823.4,1462.86,1229.21,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,436.4306595
2015-11-26,3.3,26.5,0.9,4.5,-1.1,69,25,3.5,22.5,869.78,1309994,0,4682,1108,20058,1823.15,1461.49,1228.69,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,470.6959929
2015-11-27,0.6,8.7,1.1,4,-1.9,67,12,2.7,21.9,643.31,1309994,0,4682,1108,20058,1823.3,1460.49,1228.3,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,584.3236231
2015-11-28,0,1,3.2,7.2,0.1,73,27,1.4,9,779.4,1309994,0,4682,1108,20058,1822.18,1459.49,1227.68,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,779.6581977
2015-11-30,0.2,2.5,6.4,11.6,1.5,74,22,1.6,10.9,1415.9,1309994,0,4682,1108,20058,1817.33,1458.46,1227.51,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,496.229254
2015-12-01,0,0,4.7,12.1,-0.9,75,15,1.1,7.5,976.79,1309994,0,4682,1108,20058,1817.9,1456.21,1226.25,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,401.9349172
2015-12-02,5.7,20.5,7.3,11.3,2.9,80,30,2,19.3,801.01,1309994,0,4682,1108,20058,1817.99,1455.41,1225.8,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,384.6139192
2015-12-03,3,16.7,3,6.5,-0.3,63,26,4.2,25.2,951.87,1309994,0,4682,1108,20058,1817.3,1454.21,1225.36,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,371.6377273
2015-12-04,0.5,6,2.8,5.7,-0.6,65,20,3.3,19.4,677.15,1309994,0,4682,1108,20058,1817.43,1453.02,1224.75,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,349.6584661
2015-12-05,0,0.1,5.5,8.7,2.1,60,12,2.4,14,736.59,1309994,0,4682,1108,20058,1816.44,1451.82,1224.13,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,329.8681247
2015-12-07,0,2.5,3.5,9.9,-2.5,70,22,1.2,10.1,873.66,1309994,0,4682,1108,20058,1816.5,1450.18,1223.61,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,352.8639206
2015-12-08,0,12,4.6,11.1,0,70,19,1.2,10.9,818.78,1309994,0,4682,1108,20058,1814.97,1448.33,1222.53,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,312.4758572
2015-12-09,0,0.5,6.2,13.2,-0.4,74,18,1.1,7.4,750.82,1309994,0,4682,1108,20058,1813.45,1446.49,1221.6,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,318.041038
2015-12-10,14.1,63,8.7,10.6,6.6,89,39,1.4,13.8,658.54,1309994,0,4682,1108,20058,1811.5,1444.38,1220.27,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,335.0336577
2015-12-11,3.7,21,7.6,10.9,3.8,75,22,2.6,20.4,537.91,1309994,0,4682,1108,20058,1811.75,1442.33,1219.24,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,337.5052983
2015-12-12,0,0.7,5.5,10.8,1.1,69,27,1.5,9.6,503.15,1309994,0,4682,1108,20058,1812.08,1439.86,1217.62,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,350.2733766
2015-12-14,3.9,19.1,6.9,8.7,4.2,88,52,1.1,12,695.78,1309994,0,4682,1108,20058,1807.85,1437.21,1216.02,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,387.9805556
2015-12-15,0.5,5,7.2,9.9,4.7,71,34,2.5,15.3,599.13,1309994,0,4682,1108,20058,1803.59,1434.88,1214.3,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,437.0908296
2015-12-16,2.4,19.5,1.7,5.5,-1.6,63,14,3.1,24.8,741.7,1309994,0,4682,1108,20058,1803.35,1432.55,1212.75,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,393.3441013
2015-12-17,0.3,16,-2,1.4,-4.8,55,16,2.8,24.2,662.19,1309994,0,4682,1108,20058,1801.84,1430.53,1211.19,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,388.8894275
2015-12-18,0,0.2,-0.5,4.7,-6,66,1,1.7,13.3,705.17,1309994,0,4682,1108,20058,1801.98,1428.59,1209.91,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,351.2229748
2015-12-19,0,0,1.4,8.4,-3,72,17,1.1,7.8,545.12,1309994,0,4682,1108,20058,1799.93,1426.59,1207.79,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,320.8431858
2015-12-21,1.5,8.6,4.3,9.3,0.5,82,29,1.4,12.6,807.47,1309994,0,4682,1108,20058,1796.47,1423.95,1205.64,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,318.5045283
2015-12-22,0.1,1,4.1,9.6,-1.1,79,24,1.3,8.6,635.8,1309994,0,4682,1108,20058,1794.06,1421.65,1203.27,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,343.5036953
2015-12-23,1.9,12,6.3,9,3.8,88,23,1.1,9.3,822.66,1309994,0,4682,1108,20058,1792.64,1419.48,1200.81,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,321.8720568
2015-12-24,0,0,4.2,8.7,0.8,72,16,1.9,15.5,730.94,1309994,0,4682,1108,20058,1793.41,1417.55,1199.15,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,301.6285812
2015-12-25,0,3,1.4,5.8,-2.6,48,10,2.3,16.2,522.54,1309994,0,4682,1108,20058,1793.49,1415.77,1197.31,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,321.8866379
2015-12-26,0.2,4.6,3.8,9.8,-2.1,63,23,2,15.6,461.19,1309994,0,4682,1108,20058,1793.18,1414.95,1196.69,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,330.2363451
2015-12-28,0,0.5,-2.4,2.2,-6.4,48,1,2.4,15,804.25,1309994,0,4682,1108,20058,1790.75,1413.21,1195.34,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,323.6842558
2015-12-29,0,0,-1.4,4.8,-6.7,54,4,1.6,12,742.74,1309994,0,4682,1108,20058,1787.61,1411.53,1193.74,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,324.9344323
2015-12-30,1.1,7,0.9,7.4,-5.2,66,18,1.3,9.6,620.9,1309994,0,4682,1108,20058,1785.5,1410.19,1192.36,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,353.4365004
2015-12-31,0.3,7,2,6.3,-1.7,75,25,1.7,15.8,491.29,1309994,0,4682,1108,20058,1784.56,1409.35,1191.45,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,421.9559975
2016-01-02,0,0,5.1,11.5,0.3,75,24,1.6,11.5,1.29,1082998,0,4810,1007,19255,1781.69,1405.98,1187.91,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,149.2236025
2016-01-04,0,0,5.3,10.1,0.1,58,12,2.3,10.9,910.12,1082998,0,4810,1007,19255,1780.73,1403.84,1185.85,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,403.4974108
2016-01-05,0.5,6.2,0.6,4.4,-2.4,44,1,2,10.2,678.86,1082998,0,4810,1007,19255,1779.6,1402.25,1184.01,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,461.6282838
2016-01-06,0,0,0.7,5.4,-4.2,54,13,2.1,14.7,874.28,1082998,0,4810,1007,19255,1779.69,1400.78,1182.44,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,440.9497358
2016-01-07,0,0.1,0.4,4.3,-2.6,53,14,2.5,16.4,602.97,1082998,0,4810,1007,19255,1776.63,1399.15,1180.44,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,457.4645338
2016-01-08,0,3,-0.5,3.9,-3.8,55,14,2.3,15,805.67,1082998,0,4810,1007,19255,1776.26,1397.36,1178.04,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,403.6518616
2016-01-09,0,0.1,0.7,5.5,-3.8,57,16,1.9,12.4,947.63,1082998,0,4810,1007,19255,1775.52,1395.62,1175.5,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,353.230065
2016-01-11,0,4.7,-0.7,4.3,-4.4,46,3,2.1,12.9,855.33,1082998,0,4810,1007,19255,1773.83,1393.53,1172.86,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,351.3044497
2016-01-12,0,6.4,-2.1,3.7,-7.1,48,6,2.2,16.4,787.13,1082998,0,4810,1007,19255,1771.25,1391.91,1170.17,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,323.7679259
2016-01-13,0.8,8.5,-1.2,2.3,-4.9,63,18,2.5,15.7,630.21,1082998,0,4810,1007,19255,1769.93,1390.32,1167.57,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,323.9339155
2016-01-14,0.1,6.2,-1.1,3.3,-5.5,57,13,2,14.7,702.47,1082998,0,4810,1007,19255,1768.29,1388.78,1164.76,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,322.2477576
2016-01-15,0.1,3.1,-0.2,6.2,-5.3,67,19,1.1,7.5,699.74,1082998,0,4810,1007,19255,1767.07,1387.16,1161.8,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,320.5813871
2016-01-16,0,4.3,0.8,7.3,-4,67,20,1.2,6.9,510.43,1082998,0,4810,1007,19255,1766.01,1384.83,1158.36,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,329.5066904
2016-01-18,0.9,10.7,-2,3.1,-7.3,66,13,4.2,23.9,759.56,1082998,0,4810,1007,19255,1762.48,1382.41,1154.25,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,365.3043686
2016-01-19,0.8,12,-7.5,-4.6,-9.7,53,12,4.8,22.8,491.81,1082998,0,4810,1007,19255,1757.5,1379.99,1150.54,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,468.3546288
2016-01-20,0,4.2,-6.9,-2.3,-10.9,56,17,2.2,19.4,410.87,1082998,0,4810,1007,19255,1755.68,1378.33,1147.64,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,437.1382766
2016-01-21,0,15.2,-4.7,0,-8.4,52,6,2,12.4,354.74,1082998,0,4810,1007,19255,1754.06,1376.56,1144.35,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,473.9960196
2016-01-22,0,20.4,-4.2,0.7,-9.3,44,7,2.4,13,321.44,1082998,0,4810,1007,19255,1752.71,1374.76,1140.8,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,623.8730319
2016-01-23,1.2,31,-7,-3.5,-11.3,45,4,3.4,23,645.8,1082998,0,4810,1007,19255,1752.23,1373.35,1137.97,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,521.8621187
2016-01-25,0.3,10.3,-6.6,-1.3,-12.4,59,18,2.2,19.6,579.36,1082998,0,4810,1007,19255,1750.08,1371.97,1135.33,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,740.6594156
2016-01-26,0.1,0.9,-1.7,3.5,-7,65,23,2.2,15.2,636.86,1082998,0,4810,1007,19255,1747.4,1370.04,1131.93,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,672.0408631
2016-01-27,0,0.1,0.2,6.1,-4.8,61,14,1.7,14.6,869.14,1082998,0,4810,1007,19255,1745.75,1368.42,1128.92,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,582.0121857
2016-01-28,6.7,66.7,0.3,3.6,-4.6,70,13,1.2,11.2,726.21,1082998,0,4810,1007,19255,1744.07,1366.94,1126.12,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,656.4058231
2016-01-29,8.2,38.7,2.3,4.4,0.3,81,25,1.9,13,641.81,1082998,0,4810,1007,19255,1741.31,1365.79,1124.11,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,763.7747956
2016-01-30,0.6,11.5,2.2,6.4,-1.2,82,26,1.5,12.7,890.75,1082998,0,4810,1007,19255,1741.36,1364.86,1122.4,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,707.470901
2016-01-31,0,24.7,-0.5,2.9,-3.2,57,11,2.4,13.3,1.53,1082998,0,4810,1007,19255,1740.05,1364.37,1120.97,0.6,1.5,-1.1,2,2,2.5,1.6,0.4,470.5882353
2016-02-01,0,40,-2.9,1.7,-6.2,48,14,2.6,17.2,1213.61,1082998,0,4810,1007,19255,1735.31,1363.04,1118.75,1.1,5,-0.7,2,2.1,2.7,1.7,1,763.9888399
2016-02-02,0,7.5,-3.4,2.7,-8.6,50,13,2,17.6,997.42,1082998,0,4810,1007,19255,1733.68,1362.19,1117.02,1.1,5,-0.7,2,2.1,2.7,1.7,1,833.5245713
2016-02-03,0,3.3,-1.8,4.9,-8.3,54,9,1.8,12.6,1467.31,1082998,0,4810,1007,19255,1734.87,1361.18,1115.02,1.1,5,-0.7,2,2.1,2.7,1.7,1,632.8198681
2016-02-04,0,0,0.4,5.9,-4.8,53,14,2.2,10.4,1170.07,1082998,0,4810,1007,19255,1734.59,1360.25,1113.01,1.1,5,-0.7,2,2.1,2.7,1.7,1,667.6417902
2016-02-05,0,0,-0.2,5.4,-5,46,7,2.2,11.7,1117.76,1082998,0,4810,1007,19255,1733.9,1359.75,1111.98,1.1,5,-0.7,2,2.1,2.7,1.7,1,514.7312323
2016-02-06,0.5,12,-1.4,3.3,-5.6,52,16,2.4,17.9,998.98,1082998,0,4810,1007,19255,1734.08,1359.05,1110.29,1.1,5,-0.7,2,2.1,2.7,1.7,1,433.680021
2016-02-07,0,0.2,-1.8,5,-8,52,5,1.5,14.8,0.08,1082998,0,4810,1007,19255,1735.11,1358.65,1109.39,1.1,5,-0.7,2,2.1,2.7,1.7,1,2200
2016-02-11,0.2,27.6,6.8,13.7,-1.2,55,13,1.9,17.1,757.82,1082998,0,4810,1007,19255,1727.48,1356.99,1107.26,1.1,5,-0.7,2,2.1,2.7,1.7,1,362.0347167
2016-02-12,20.7,99.5,9.7,12,6.9,92,18,1.8,19,709.02,1082998,0,4810,1007,19255,1725.91,1355.48,1104.71,1.1,5,-0.7,2,2.1,2.7,1.7,1,376.3774278
2016-02-13,11.4,40,11.7,16.2,7.1,94,59,1.7,19.8,618.86,1082998,0,4810,1007,19255,1725.33,1354.01,1102.64,1.1,5,-0.7,2,2.1,2.7,1.7,1,387.1002353
2016-02-15,0.2,9.7,-3.1,0.1,-6,52,16,3.7,21.4,718.89,1082998,0,4810,1007,19255,1725.34,1352.28,1100.93,1.1,5,-0.7,2,2.1,2.7,1.7,1,406.9530832
2016-02-16,0.5,2.9,-0.1,4,-4.4,64,28,3.1,18.9,630.84,1082998,0,4810,1007,19255,1720.43,1350.34,1098.49,1.1,5,-0.7,2,2.1,2.7,1.7,1,450.2440155
2016-02-17,0,2.5,1.2,6.5,-4.1,54,14,2.2,15.9,673.41,1082998,0,4810,1007,19255,1718.39,1348.76,1096.73,1.1,5,-0.7,2,2.1,2.7,1.7,1,482.5783549
2016-02-18,0.1,2,3.6,9.7,-2.9,62,16,2.2,12.2,608.3,1082998,0,4810,1007,19255,1717.46,1347.55,1095.22,1.1,5,-0.7,2,2.1,2.7,1.7,1,507.3988068
2016-02-19,0,5.5,4.5,8.9,-0.2,59,8,1.5,11.6,804.85,1082998,0,4810,1007,19255,1715.9,1346.59,1094.2,1.1,5,-0.7,2,2.1,2.7,1.7,1,484.2207014
2016-02-20,0,1.4,3.5,8.7,-0.6,51,11,2.5,19.4,958.17,1082998,0,4810,1007,19255,1715.64,1345.74,1093.17,1.1,5,-0.7,2,2.1,2.7,1.7,1,441.5787386
