날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,배추가격
2020-04-21,0,0.6,8.9,13.9,4.9,45,7,3.8,14.9,764.28,2273882,0,563016,305166,13854,1628.79,1301.62,1111.91,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,844.8449233
2020-04-22,0,0.1,7.2,11.5,3.8,43,12,3.9,16.3,852.6,2273882,0,563016,305166,13854,1623.3,1296.7,1107.16,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,839.5044493
2020-04-23,0,2.6,8.4,14.3,3,47,17,3.3,15.6,848.15,2273882,0,563016,305166,13854,1618.87,1292.03,1102.66,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,845.7821583
2020-04-24,0,0.5,10,16,2.6,45,7,3.1,14.4,664.5,2273882,0,563016,305166,13854,1614.44,1287.36,1098.28,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,865.7432923
2020-04-25,0,2.7,13.9,21,5.9,53,16,3.5,16.5,477.94,2273882,0,563016,305166,13854,1612.18,1283.83,1094.84,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,919.4495534
2020-04-27,0.1,5.3,11.2,17.9,4.4,55,13,2,9.7,945.89,2273882,0,563016,305166,13854,1608.34,1278.85,1090.09,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,918.6826755
2020-04-28,0,0,12.8,20.3,4,52,12,2.2,14.1,807.74,2273882,0,563016,305166,13854,1602.04,1274.4,1085.57,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,960.8222221
2020-04-29,0,0,14.8,22.9,7,49,11,1.8,10.3,887.82,2273882,0,563016,305166,13854,1596.82,1270.26,1081.5,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,968.0803554
2020-04-30,0,0,17,24.4,7.1,59,14,2.3,10.9,802.19,2273882,0,563016,305166,13854,1593.67,1267.24,1078.54,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3,991.8645355
2020-05-01,0,0.2,20.9,27.4,14.8,70,16,2.5,13.7,760.06,2273882,0,563016,305166,13854,1590.71,1264.02,1075.28,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,949.8531768
2020-05-02,0.4,36.6,20.5,25.2,16.7,74,25,2,11.4,502.78,2273882,0,563016,305166,13854,1589.18,1262.63,1073.84,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,941.8450347
2020-05-04,0,0.9,19,26.2,13.5,77,30,1.9,13.3,974.29,2273882,0,563016,305166,13854,1587.14,1259.87,1071.05,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,967.0936731
2020-05-05,1.3,7.9,15.4,19.9,11.8,83,37,1.5,12.3,859.61,2273882,0,563016,305166,13854,1585.24,1257.33,1068.43,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,906.9212178
2020-05-06,0,0.1,17.7,25.5,11.2,66,12,1.9,9.6,829,2273882,0,563016,305166,13854,1584.8,1256.15,1067.27,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,890.9930326
2020-05-07,0,0,16.9,23.5,10,48,12,2.2,11.1,898.67,2273882,0,563016,305166,13854,1583.12,1253.91,1065.07,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,840.7342785
2020-05-08,3.6,30.2,17.1,23.7,9.2,57,8,2,18.5,668.11,2273882,0,563016,305166,13854,1580.74,1252.46,1063.74,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,891.4981261
2020-05-09,33.1,111.2,15.7,18.2,13.4,94,51,2.5,16.1,690.98,2273882,0,563016,305166,13854,1578.74,1251.41,1062.51,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,877.4592012
2020-05-11,0.3,3.7,18.1,24.4,12.1,60,15,2.4,11.8,1000.02,2273882,0,563016,305166,13854,1578.34,1250.1,1061.41,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,850.2355868
2020-05-12,0.3,3.6,16.3,21.7,11.7,61,22,3.1,11.5,900.06,2273882,0,563016,305166,13854,1577.14,1249.18,1060.35,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,829.9893729
2020-05-13,0,0,16.1,22.9,8.6,51,14,2.3,12.4,900.23,2273882,0,563016,305166,13854,1575.22,1248.34,1059.55,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,853.2163157
2020-05-14,0,0.2,18.6,26,10.4,46,12,1.5,10.2,894.05,2273882,0,563016,305166,13854,1574.88,1247.95,1059.16,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,876.3107794
2020-05-15,17.8,59.8,15.9,18.9,14.3,87,24,1.9,15.1,1100.29,2273882,0,563016,305166,13854,1574.2,1247.58,1058.75,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,826.1211885
2020-05-16,0.4,5.3,17.4,21.9,14.5,88,45,1.3,6.9,620.54,2273882,0,563016,305166,13854,1574.45,1247.73,1059.02,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,767.3259484
2020-05-18,18.4,57.3,18,23.2,14,85,37,2.2,14.4,860.55,2273882,0,563016,305166,13854,1574.19,1248.13,1059.5,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,772.0447331
2020-05-19,8.3,140,13.4,17.1,10.5,79,43,2.7,17,1019.86,2273882,0,563016,305166,13854,1574.97,1248.66,1059.77,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,772.0974884
2020-05-20,0.3,12.5,13.7,19.2,8.6,72,28,1.8,10.7,779.06,2273882,0,563016,305166,13854,1575.39,1249.29,1060.26,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,799.6377091
2020-05-21,0,1.4,15.4,21.2,9.4,73,35,1.6,11.7,776.32,2273882,0,563016,305166,13854,1576.32,1250.29,1061.27,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,901.9311274
2020-05-22,0.2,11.6,16.8,22.2,12.3,74,29,1.8,19.8,986.75,2273882,0,563016,305166,13854,1576.71,1251.66,1062.7,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,819.4739863
2020-05-23,0.1,35,18.2,24.3,12.5,72,23,1.5,11.7,709.29,2273882,0,563016,305166,13854,1577.57,1253.38,1063.99,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,829.5091479
2020-05-25,0,0.4,17.7,22.4,13.8,78,26,1.4,7.4,1091.13,2273882,0,563016,305166,13854,1578.21,1255.48,1065.87,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,847.7160735
2020-05-26,0.4,9.2,18.2,24.3,14,74,27,1.5,7.9,1059.78,2273882,0,563016,305166,13854,1578.88,1258.57,1068.51,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,840.0822573
2020-05-27,0,0.8,18.3,24.5,13.2,64,16,1.9,8.9,924.38,2273882,0,563016,305166,13854,1582.14,1261.22,1070.81,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,833.1481753
2020-05-28,0,0.5,18.1,24.7,11.8,67,21,1.6,9.3,914.52,2273882,0,563016,305166,13854,1584.13,1263.74,1073.05,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,849.6208311
2020-05-29,0,0.3,19.3,26.2,12.5,66,19,1.4,8.7,1133.9,2273882,0,563016,305166,13854,1585.27,1266.16,1075.16,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,772.2712269
2020-05-30,0,1.4,20.3,26.8,13.8,62,21,1.4,7.1,926.06,2273882,0,563016,305166,13854,1585.9,1268.42,1077.12,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7,643.827031
2020-06-01,0.3,2.3,20.6,25.9,15.6,63,19,2.5,10,1374.46,2273882,0,563016,305166,13854,1587.69,1273.49,1081.82,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,684.0591921
2020-06-02,0.5,6.1,19.3,25.2,13,61,14,1.5,12.3,1287.94,2273882,0,563016,305166,13854,1588.6,1276.04,1084.15,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,629.0914295
2020-06-03,0.2,8.6,21.9,27.4,16.9,74,23,1.7,9.4,1555.02,2273882,0,563016,305166,13854,1589.64,1279.03,1086.91,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,514.9321219
2020-06-04,0,0.9,23.8,29.7,18.7,71,24,2.1,8.5,1174.74,2273882,0,563016,305166,13854,1591.01,1282.23,1089.92,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,466.2114363
2020-06-05,0,0.6,23,29.2,18.4,73,19,1.6,8.5,1087.8,2273882,0,563016,305166,13854,1593.08,1286.85,1094.27,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,492.621505
2020-06-06,1.3,45.8,21.8,27.8,17.4,73,29,1.8,8.9,859.26,2273882,0,563016,305166,13854,1594.97,1292.21,1099.12,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,471.6239514
2020-06-08,0,0,24.1,31.4,16.9,63,17,1.4,9.1,1189.53,2273882,0,563016,305166,13854,1596.06,1299.39,1105.88,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,589.1479921
2020-06-09,0,0,25.5,32.9,17.9,60,17,1.5,10.8,1095.53,2273882,0,563016,305166,13854,1600.46,1306.08,1112.2,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,642.5687026
2020-06-10,12.2,71.6,24.9,32,19.5,70,29,1.5,11.8,795.14,2273882,0,563016,305166,13854,1603.86,1311.63,1117.3,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,636.4248634
2020-06-11,10.3,38.3,24.4,30,20.6,81,32,1.4,8.9,1180.12,2273882,0,563016,305166,13854,1606.65,1316.17,1121.52,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,577.0411171
2020-06-12,10.1,63.1,23.3,27.6,20.1,85,32,1.2,7.4,841.82,2273882,0,563016,305166,13854,1608.22,1319.99,1125.19,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,624.7111123
2020-06-13,19.5,100.1,23.9,28.8,19.9,82,22,1.4,13.4,1075.57,2273882,0,563016,305166,13854,1610.58,1322.91,1127.84,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,483.4161047
2020-06-15,0,0.2,23,28.6,17.7,65,21,2,9.8,619.15,2273882,0,563016,305166,13854,1612.21,1327.02,1131.65,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,821.4392511
2020-06-16,0,0,22.8,28.9,17.3,66,24,1.6,11.4,1239.28,2273882,0,563016,305166,13854,1614.27,1330.09,1134.37,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,667.9647803
2020-06-17,0.9,30.9,22.1,27.1,17.1,72,29,1.4,8.8,1257.96,2273882,0,563016,305166,13854,1615.49,1332.86,1137.11,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,580.1302792
2020-06-18,17.7,119.6,19.7,22.3,17.6,84,47,1.5,8.3,1195.34,2273882,0,563016,305166,13854,1616.5,1335.47,1139.58,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,545.7436675
2020-06-19,1,14.3,21.8,27.3,17.7,76,35,1.7,10,1262.94,2273882,0,563016,305166,13854,1616.89,1337.95,1142,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,478.9197624
2020-06-20,0.1,4.5,22.3,27.6,18,77,35,1.5,6.8,702.99,2273882,0,563016,305166,13854,1618.16,1340.67,1144.35,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,484.965641
2020-06-22,0,0,24.2,31.2,17.4,69,20,1.4,7.8,909.79,2273882,0,563016,305166,13854,1619.92,1344.18,1147.87,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,662.7242417
2020-06-23,0,4.8,24.4,30.4,18.6,69,20,1.5,13.7,1240.14,2273882,0,563016,305166,13854,1621.74,1346.77,1150.24,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,526.1762344
2020-06-24,19.5,123.2,21.8,24.6,19.9,85,39,2.1,16.5,1119.04,2273882,0,563016,305166,13854,1622.77,1348.54,1151.92,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,726.1936538
2020-06-25,4.5,35.3,21.5,23.7,19.7,92,64,1.5,7.1,1163.23,2273882,0,563016,305166,13854,1624.41,1350.05,1153.36,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,755.4908234
2020-06-26,0.4,3.3,22.7,27.3,19.3,78,37,2.1,10.5,855.25,2273882,0,563016,305166,13854,1624.83,1351.31,1154.71,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,658.7493619
2020-06-27,0.3,15.8,23.3,28.9,19.1,77,36,1.1,9.3,754.44,2273882,0,563016,305166,13854,1625.44,1352.59,1155.94,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,644.5215426
2020-06-29,39.7,100.1,21.5,25.5,18.5,88,49,2,22.1,1536.63,2273882,0,563016,305166,13854,1627.08,1354.24,1157.44,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,561.9521096
2020-06-30,27,250,20.6,23.5,18.3,86,47,3.2,20.2,1053.66,2273882,0,563016,305166,13854,1627.86,1355.2,1158.25,0,4.6,-1.4,0.2,-2,1,0.6,-0.3,608.3526318
2020-07-01,1.2,51.7,20.5,25,17.3,81,46,1.6,19.7,738.2,2273882,0,563016,305166,13854,1629.17,1356.73,1159.77,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,674.5382924
2020-07-02,0.2,5.3,22.2,27.8,17,77,37,1.3,6.2,1164.04,2273882,0,563016,305166,13854,1629.96,1357.49,1160.4,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,504.9655303
2020-07-03,4.9,38.9,20.9,24.1,18.2,81,26,1.6,9.4,1218.95,2273882,0,563016,305166,13854,1629.47,1358.04,1161.04,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,541.0669339
2020-07-04,0.5,3.9,20.9,25.2,17.8,81,30,1.2,8.4,708.99,2273882,0,563016,305166,13854,1630.12,1358.36,1161.3,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,631.4314937
2020-07-06,4.8,67,22.9,27.3,19,84,36,1.2,7.7,1506.88,2273882,0,563016,305166,13854,1632.05,1359.06,1161.97,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,598.0739235
2020-07-07,0.1,92.4,23.8,28.3,20.7,82,45,1.5,8.1,1235.31,2273882,0,563016,305166,13854,1631.99,1359.49,1162.36,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,651.4444971
2020-07-08,0,0.4,23.9,29.2,19.6,79,38,1.4,6.8,1104.85,2273882,0,563016,305166,13854,1631.58,1359.68,1162.63,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,677.5832655
2020-07-09,0.7,25.4,24.1,29.1,19.8,80,25,1.6,9.2,909.93,2273882,0,563016,305166,13854,1631.98,1359.95,1162.83,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,740.2871924
2020-07-10,34,208.7,23.5,27.3,21.2,87,52,1.7,11.7,1073.46,2273882,0,563016,305166,13854,1631.52,1360.16,1162.92,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,751.4689373
2020-07-11,0.8,36.3,23.8,27.9,20.8,80,43,1.6,10.3,468.86,2273882,0,563016,305166,13854,1632.92,1360.4,1163.23,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,859.1150827
2020-07-13,85.6,161.6,19.1,20.8,17.9,94,58,2.4,13.2,1243.32,2273882,0,563016,305166,13854,1632.6,1360.72,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,815.31603
2020-07-14,8.9,43.8,19.4,21.5,17.9,90,53,2,13.7,796.27,2273882,0,563016,305166,13854,1632.41,1360.8,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,763.3603034
2020-07-15,3.2,17,19.9,23.3,17.6,87,36,1.1,8.9,843.18,2273882,0,563016,305166,13854,1632.65,1360.91,1163.56,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,862.8845554
2020-07-16,0.5,22.3,21.9,27.4,17.5,81,38,1.2,6.4,1182.27,2273882,0,563016,305166,13854,1632.52,1361.03,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,829.1612352
2020-07-17,0.5,11.4,22.8,28.6,18.2,79,33,1.3,6.1,1278.65,2273882,0,563016,305166,13854,1634.83,1361.04,1163.74,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,732.0020373
2020-07-18,0.5,19.9,22.6,27,18.7,79,33,1.5,14,799.83,2273882,0,563016,305166,13854,1635.49,1361.15,1163.67,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,742.5713937
2020-07-20,8.2,50.2,24.9,28.5,22.3,85,53,2.6,13.2,1112.24,2273882,0,563016,305166,13854,1635.67,1361.18,1163.65,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,962.2757677
2020-07-21,4,29.8,24.7,29.3,21.3,80,39,1.2,7.9,740.83,2273882,0,563016,305166,13854,1634.99,1361.13,1163.6,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,1062.319853
2020-07-22,30.4,114.2,22.6,24.8,21.1,94,52,0.9,7.3,868.03,2273882,0,563016,305166,13854,1633.71,1361.07,1163.52,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,812.6975262
2020-07-23,69.9,176.2,21.5,23.3,20,95,57,2.2,19.3,1005.65,2273882,0,563016,305166,13854,1633.76,1361.01,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,788.9209837
2020-07-24,23.4,178.4,21.1,23.5,19.3,90,56,2.5,18.7,946.1,2273882,0,563016,305166,13854,1633.81,1361.04,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,929.2883468
2020-07-25,8.5,98.3,22.1,25.4,20.1,89,51,1.6,14.5,451.12,2273882,0,563016,305166,13854,1634.18,1361.04,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,922.4289049
2020-07-27,12.2,71.5,22.6,25.2,20.7,92,59,1.1,8,1449.66,2273882,0,563016,305166,13854,1634.3,1361.01,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,821.5347721
2020-07-28,15.5,77.4,23.2,25.9,21.4,93,55,1.1,8,1297.89,2273882,0,563016,305166,13854,1634.51,1361.04,1163.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,808.218092
2020-07-29,34.1,191.6,23.6,25.7,22.2,96,61,1.1,7.6,942.32,2273882,0,563016,305166,13854,1634.8,1360.99,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,849.3605365
2020-07-30,34.5,158.3,24.1,27.5,22,92,61,1.3,9.7,938.59,2273882,0,563016,305166,13854,1634.41,1360.93,1163.42,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,883.9490811
2020-07-31,4,49.3,25.7,30.4,22.1,86,43,1.2,7.5,935.03,2273882,0,563016,305166,13854,1634.4,1360.83,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0,1060.253649
2020-08-01,11.1,113.8,25.8,29.8,23.1,87,38,1.4,9.2,134.67,2273882,0,563016,305166,13854,1634.53,1361.07,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1035.049045
2020-08-03,23.4,188.5,26.1,29,23.8,86,45,2.2,12.5,1338.88,2273882,0,563016,305166,13854,1636.17,1361.31,1163.89,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,990.5164197
2020-08-04,13.7,146.9,26.8,31,23.6,85,45,2,12.2,1063.5,2273882,0,563016,305166,13854,1635.81,1361.25,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,943.4388193
2020-08-05,18.8,127.9,26.3,29.1,24.1,89,52,1.9,15.9,1143.74,2273882,0,563016,305166,13854,1636.3,1361.12,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1010.625219
2020-08-06,30.8,131.5,25.3,27.8,23.3,90,57,2.9,15.4,1128.29,2273882,0,563016,305166,13854,1636.43,1361.07,1163.59,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,939.6386782
2020-08-07,43.3,259.5,23.7,25.7,22.2,94,53,1.3,10.1,888.41,2273882,0,563016,305166,13854,1636,1360.99,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1104.007689
2020-08-08,72.4,361.3,23.7,25.3,22.2,95,52,1.6,11.1,997.74,2273882,0,563016,305166,13854,1635.82,1361,1163.49,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1059.78505
2020-08-10,32.6,114.9,25.6,28.7,23.7,92,56,1.8,13.3,1306.27,2273882,0,563016,305166,13854,1636.37,1361.07,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1011.61058
2020-08-11,32.2,106.6,25.6,28.7,23.5,91,53,1.8,15.1,1112.99,2273882,0,563016,305166,13854,1636.29,1361.06,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1127.071258
2020-08-12,5.5,36.6,26.8,30.6,24,88,50,1.4,9.2,824.05,2273882,0,563016,305166,13854,1636.43,1361.04,1163.43,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1101.199485
2020-08-13,0,0.8,27.9,31.8,24.7,83,44,1.8,9.2,1186.78,2273882,0,563016,305166,13854,1637.55,1361.08,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1194.565315
2020-08-14,0.9,27.6,28.1,31.6,25.4,81,47,2.5,12,1150.77,2273882,0,563016,305166,13854,1637.21,1361.12,1163.52,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1212.502879
2020-08-15,10.3,81.1,27.7,31.5,24.7,83,34,1.8,9.9,926.97,2273882,0,563016,305166,13854,1636.79,1361.18,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1279.131467
2020-08-17,0,0.1,27.5,32.5,23.7,81,42,1.3,7.9,1006.41,2273882,0,563016,305166,13854,1636.71,1361.25,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1486.497308
2020-08-18,0,0,27.4,32.9,23.3,80,35,1.2,7.9,1066.8,2273882,0,563016,305166,13854,1637.05,1361.24,1163.7,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1306.28976
2020-08-19,0,0,27.3,33.3,22.6,77,34,1.4,7.9,1105.86,2273882,0,563016,305166,13854,1636.44,1361.21,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1182.084921
2020-08-20,0.3,11.9,27,33,22.5,79,33,1.3,6.3,955.7,2273882,0,563016,305166,13854,1636.37,1361.27,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1302.555757
2020-08-21,1.1,39.7,26,30.8,22.4,83,44,1.3,8.7,965.84,2273882,0,563016,305166,13854,1635.96,1361.25,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1290.446432
2020-08-22,8.9,68.9,25.3,29.3,22.7,85,49,1.4,9.5,689.21,2273882,0,563016,305166,13854,1636.45,1361.28,1163.73,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1401.391224
2020-08-24,0,1,26.5,31.8,21.7,80,42,1.3,8.2,1081.8,2273882,0,563016,305166,13854,1636.89,1361.19,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1537.591655
2020-08-25,0.2,40.7,28,33.5,23.2,77,39,1.5,12.1,1119.47,2273882,0,563016,305166,13854,1636.26,1361.19,1163.62,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1416.448849
2020-08-26,15.2,142.9,27.7,31.8,24.4,79,45,3,36.4,1124.76,2273882,0,563016,305166,13854,1636.05,1361.09,1163.53,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1373.275596
2020-08-27,10.8,65.1,27.3,30.7,24.8,84,47,2.9,21.5,1020.04,2273882,0,563016,305166,13854,1635.83,1361.02,1163.41,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1561.096541
2020-08-28,16,93.1,27,31.5,24.4,87,53,1.4,8.4,763.27,2273882,0,563016,305166,13854,1636.58,1360.88,1163.27,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1563.949029
2020-08-29,14.1,86.4,26.6,30.9,24.1,88,47,1.3,8.7,760.5,2273882,0,563016,305166,13854,1637.05,1360.74,1163.14,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1476.395
2020-08-31,2.5,61.7,25.5,29.2,23,83,17,1.8,8.5,1441.16,2273882,0,563016,305166,13854,1636.55,1360.66,1163.09,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5,1132.526275
2020-09-01,1,55.8,25.3,29.5,21.6,81,55,1.5,8.4,1279.6,2273882,0,563016,305166,13854,1635.91,1360.37,1162.88,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1092.895258
2020-09-02,48.3,262.9,24.4,26.4,23,93,63,2.4,45,1144.75,2273882,0,563016,305166,13854,1636.31,1360.3,1162.66,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1149.921421
2020-09-03,47.2,135.6,23.7,27.2,20.2,78,39,4.5,24.2,895.63,2273882,0,563016,305166,13854,1636.66,1360.33,1162.68,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1444.913683
2020-09-04,0.1,5.3,22.5,28,17.9,74,30,1.7,13.6,698.2,2273882,0,563016,305166,13854,1636.11,1360.22,1162.5,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1357.981981
2020-09-05,4.2,36.3,20.4,23.9,17.6,86,37,1.1,10.1,1104.43,2273882,0,563016,305166,13854,1634.87,1360.18,1162.37,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1329.361387
2020-09-07,64.8,236.2,20.5,23.1,17.6,87,50,4.5,27.1,975.02,2273882,0,563016,305166,13854,1634.79,1359.89,1161.95,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1613.697459
2020-09-08,0.6,9.9,23.2,27.4,19.5,76,41,2.8,14.9,540.85,2273882,0,563016,305166,13854,1634.33,1359.35,1161.52,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1994.282748
2020-09-09,9.4,59.2,21.5,26.1,18.4,84,42,1.6,11.2,1179.62,2273882,0,563016,305166,13854,1633.8,1358.5,1160.62,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1584.608127
2020-09-10,0.7,19.1,21.9,26.9,18.5,83,42,1.1,12.9,1302.3,2273882,0,563016,305166,13854,1632.96,1357.59,1159.74,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1541.684986
2020-09-11,6.4,57.2,20.8,24.5,18.3,86,42,1.6,10.2,1156.82,2273882,0,563016,305166,13854,1632.68,1356.76,1158.86,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1576.379728
2020-09-12,9.5,54.3,19.7,22.8,17.7,88,56,2,15.4,966.01,2273882,0,563016,305166,13854,1632.73,1356.16,1158.2,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,1751.570089
2020-09-14,0,3.3,20.7,26.1,16.6,82,39,1.2,6.7,1221.55,2273882,0,563016,305166,13854,1631.97,1355.34,1157.37,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9,2042.389533
